,delta,tau,fname
5716,0.1769895857455215,16,LID
5717,0.18765614559636437,17,LID
5718,0.19826168641025355,18,LID
5719,0.2088438467208436,19,LID
5720,0.21942439039552042,20,LID
5721,0.22999434008621858,21,LID
5722,0.240553847880081,22,LID
5723,0.25105637936760405,23,LID
5724,0.26155371251647486,24,LID
5725,0.2720426266084037,25,LID
5726,0.2825301870430967,26,LID
5727,0.2929599799789263,27,LID
5728,0.3033779067515372,28,LID
5729,0.31376145616948325,29,LID
5730,0.32412983322574035,30,LID
5731,0.3344479933589469,31,LID
5732,0.3447649766565456,32,LID
5733,0.354991452547151,33,LID
5734,0.3652167899437587,34,LID
5735,0.3754111880108564,35,LID
5736,0.3855998095745167,36,LID
5737,0.3957833177221915,37,LID
5738,0.40596090546367364,38,LID
5739,0.4161375012705957,39,LID
5740,0.4263090050342401,40,LID
5741,0.43646648514973896,41,LID
5742,0.44659063789139836,42,LID
5743,0.4567136582560861,43,LID
5744,0.46682592783310267,44,LID
5745,0.4768881851402775,45,LID
5746,0.4869477009235065,46,LID
5747,0.4969970334942722,47,LID
5748,0.507034858711234,48,LID
5749,0.5170592593531401,49,LID
5750,0.5270448061060619,50,LID
5751,0.5370249456566909,51,LID
5752,0.5469677667246758,52,LID
5753,0.5568910751225925,53,LID
5754,0.5668080896725787,54,LID
5755,0.576724160461525,55,LID
5756,0.5866301121386505,56,LID
5757,0.5965025364787374,57,LID
5758,0.6063480533207343,58,LID
5759,0.6161757455449274,59,LID
5760,0.6259726841788001,60,LID
5761,0.6357485045093014,61,LID
5762,0.6455217742164955,62,LID
5763,0.6552826470692585,63,LID
5764,0.6650421318035843,64,LID
5765,0.6747434326087356,65,LID
5766,0.6844380179467968,66,LID
5767,0.6941196277975688,67,LID
5768,0.7037906271330209,68,LID
5769,0.7134466963475731,69,LID
5770,0.7230461602219043,70,LID
5771,0.7326277198769735,71,LID
5772,0.7421976114391167,72,LID
5773,0.7517277764369775,73,LID
5774,0.7612172665453126,74,LID
5775,0.7706959321461926,75,LID
5776,0.7801709296616238,76,LID
5777,0.7896117645846183,77,LID
5778,0.7990081080897838,78,LID
5779,0.8083892734360811,79,LID
5780,0.8177423859522063,80,LID
5781,0.8270816201410557,81,LID
5782,0.8364135765473301,82,LID
5783,0.8456792226066565,83,LID
5784,0.8549298212806843,84,LID
5785,0.8641498419133846,85,LID
5786,0.8733502391578692,86,LID
5787,0.8825377647875444,87,LID
5788,0.8917244206328949,88,LID
5789,0.9008845438138581,89,LID
5790,0.9100309673672248,90,LID
5791,0.9191770993926994,91,LID
5792,0.9283136515747513,92,LID
5793,0.9373822002216157,93,LID
5794,0.9464407579770066,94,LID
5795,0.9554979693726543,95,LID
5796,0.964553094083726,96,LID
5797,0.9734964677439969,97,LID
5798,0.9824122696403469,98,LID
5799,0.9912968867747327,99,LID
5800,0.0,0,LES
5801,0.011722836888766979,1,LES
5802,0.023392361205577285,2,LES
5803,0.0350562947466853,3,LES
5804,0.046497303240970074,4,LES
5805,0.05793168849569199,5,LES
5806,0.06920172010130482,6,LES
5807,0.08046877224079742,7,LES
5808,0.09160854958971007,8,LES
5809,0.10267399152571634,9,LES
5810,0.1136725496709165,10,LES
5811,0.12463380113271032,11,LES
5812,0.13541237106765314,12,LES
5813,0.14617995685458124,13,LES
5814,0.1569072848850978,14,LES
5815,0.16757157589563895,15,LES
5816,0.17819068736671906,16,LES
5817,0.1887952329233017,17,LES
5818,0.1993916886905335,18,LES
5819,0.20996995406034316,19,LES
5820,0.22053941011935255,20,LES
5821,0.23110482343138983,21,LES
5822,0.24166805753798418,22,LES
5823,0.25203656307205796,23,LES
