,delta,tau,fname
400,0.13424134612952368,0,D1A
401,0.12246497418130319,1,D1A
402,0.111726256231603,2,D1A
403,0.10589875294312114,3,D1A
404,0.10186610604627912,4,D1A
405,0.08670388839922974,5,D1A
406,0.07118401706948776,6,D1A
407,0.060025289321350817,7,D1A
408,0.04470097152222673,8,D1A
409,0.030481371824959066,9,D1A
410,0.01893536532951001,10,D1A
411,0.012803945365094504,11,D1A
412,0.011675275068116104,12,D1A
413,0.00929891186612082,13,D1A
414,0.007985595379065118,14,D1A
415,0.00739023788444656,15,D1A
416,0.005065246701625057,16,D1A
417,0.004556460292987764,17,D1A
418,0.004045296011355811,18,D1A
419,0.003418554014302533,19,D1A
420,0.003247163341408792,20,D1A
421,0.0030584233134003783,21,D1A
422,0.0029108631427866025,22,D1A
423,0.0021060935610311485,23,D1A
424,0.001958230102678791,24,D1A
425,0.0019561149090887068,25,D1A
426,0.0017941190173247508,26,D1A
427,0.0017343397286007814,27,D1A
428,0.0014470384315703254,28,D1A
429,0.0014114056129869625,29,D1A
430,0.001177234998634406,30,D1A
431,0.0011572771213312358,31,D1A
432,0.0010797670525128185,32,D1A
433,0.0008695510726950328,33,D1A
434,0.0008562938301756057,34,D1A
435,0.0008064297536609375,35,D1A
436,0.0007839286208992514,36,D1A
437,0.000612884572029132,37,D1A
438,0.0005945228540971621,38,D1A
439,0.0005786106420482868,39,D1A
440,0.0005741115091980808,40,D1A
441,0.0005600892919921176,41,D1A
442,0.0005243245963445992,42,D1A
443,0.0005153003045188666,43,D1A
444,0.000446907687528146,44,D1A
445,0.0004457432335873751,45,D1A
446,0.00040204149934256633,46,D1A
447,0.00040123221524445703,47,D1A
448,0.00037760612475295385,48,D1A
449,0.0003671302737010271,49,D1A
450,0.00034769976001892126,50,D1A
451,0.00034352464217520304,51,D1A
452,0.00033970804090774354,52,D1A
453,0.00033673734372476375,53,D1A
454,0.0003276886538340225,54,D1A
455,0.0003138341580562682,55,D1A
456,0.0002953887428646593,56,D1A
457,0.00029502576517841854,57,D1A
458,0.00029434980483782037,58,D1A
459,0.00028967239750602196,59,D1A
460,0.00028398172972191087,60,D1A
461,0.00028314640289717094,61,D1A
462,0.00027314587774188035,62,D1A
463,0.00026933695111147735,63,D1A
464,0.00026205188644924025,64,D1A
465,0.0002499395665764006,65,D1A
466,0.0002461360898136623,66,D1A
467,0.00024448530911939736,67,D1A
468,0.00024032397212861342,68,D1A
469,0.00023638968489814519,69,D1A
470,0.0002303350025802808,70,D1A
471,0.00022895570461137086,71,D1A
472,0.00022356007901798975,72,D1A
473,0.0002231355944149522,73,D1A
474,0.00022192386626656224,74,D1A
475,0.00021593923364660587,75,D1A
476,0.00020318733604435396,76,D1A
477,0.0001992381516165033,77,D1A
478,0.0001984864383365603,78,D1A
479,0.00019335774225340624,79,D1A
480,0.00018328355007391373,80,D1A
481,0.0001832157466292091,81,D1A
482,0.0001762737174291536,82,D1A
483,0.00017595792567348255,83,D1A
484,0.00016241625381338776,84,D1A
485,0.0001608222646977326,85,D1A
486,0.00015031362345209847,86,D1A
487,0.0001478203560008172,87,D1A
488,0.00014737753657883328,88,D1A
489,0.0001472192969401764,89,D1A
490,0.00014508663633720198,90,D1A
491,0.0001361569611422006,91,D1A
492,0.00012956922391744807,92,D1A
493,0.0001287627370765565,93,D1A
494,0.00012546830659159613,94,D1A
495,0.0001253621111906028,95,D1A
496,0.000124903577115938,96,D1A
497,0.00011263287149084341,97,D1A
498,0.0001024074975162787,98,D1A
499,0.00010162388110293349,99,D1A
500,0.16908296733196188,0,LES
501,0.1261719721958222,1,LES
502,0.10596751539118847,2,LES
503,0.0966216823072465,3,LES
504,0.09656010147903094,4,LES
505,0.08970095862435928,5,LES
506,0.07364229859469339,6,LES
507,0.060228191692555826,7,LES
508,0.04620726097130342,8,LES
509,0.02906887919304774,9,LES
510,0.016814609889087544,10,LES
511,0.00921779274267817,11,LES
512,0.0067049832808321426,12,LES
513,0.006580242000141564,13,LES
514,0.005426852299598596,14,LES
515,0.004837828103158107,15,LES
516,0.004666357973585801,16,LES
517,0.00409022757884275,17,LES
518,0.003457841841280988,18,LES
519,0.0033869770473582052,19,LES
520,0.003099032975818948,20,LES
521,0.0025010795822496047,21,LES
522,0.002188992729369035,22,LES
523,0.002064457979789824,23,LES
524,0.0019622708313142712,24,LES
525,0.001641554996423558,25,LES
526,0.0013868520522475312,26,LES
527,0.0013454002635480435,27,LES
528,0.0012199133782773836,28,LES
529,0.0011424562911009973,29,LES
530,0.0011042267339629885,30,LES
531,0.001087786545616861,31,LES
532,0.0009915554374868767,32,LES
533,0.0008763792030962392,33,LES
534,0.0008713594594315455,34,LES
535,0.0007778888628336406,35,LES
536,0.0007480959353532996,36,LES
537,0.0006046788071096377,37,LES
538,0.0005605354212759812,38,LES
539,0.0005249173528727116,39,LES
540,0.00046661512317541055,40,LES
541,0.0004489493464905184,41,LES
542,0.0004439131298255002,42,LES
543,0.0004433925213973084,43,LES
544,0.0004401610791595989,44,LES
545,0.00042964994536815994,45,LES
546,0.00042575485861644826,46,LES
547,0.00042011808123900156,47,LES
548,0.00038434648981134354,48,LES
549,0.0003807760917040086,49,LES
550,0.000371946095816745,50,LES
551,0.0003719450120346908,51,LES
552,0.00032994039882023197,52,LES
