,log_lyp,lyp,dim,treatment,animal
965,-3.4860125907523924,0.030622734426853943,13,SUM,1230
966,-3.5470637348622196,0.02880910676047397,15,SUM,1230
967,-3.6970837542552286,0.024795731581956724,17,SUM,1230
968,-3.886344307696702,0.02052022471539884,19,SUM,1230
969,-3.9186929575227425,0.019867044853249423,21,SUM,1230
970,-3.936048823600669,0.01952521008340811,23,SUM,1230
971,-4.150499026103868,0.015756551592072912,25,SUM,1230
972,-4.125038831609572,0.016162866945840966,27,SUM,1230
973,-4.361638452715764,0.012757468008189839,29,SUM,1230
974,-4.521576010705791,0.010871875966707334,31,SUM,1230
975,2.0453860687890746,7.7321431008734125,3,D2K,4323
976,-0.35014811797510464,0.7045837204754553,5,D2K,4323
977,-1.6882970980612284,0.18483401034184715,7,D2K,4323
978,-2.033533982465656,0.13087220288115253,9,D2K,4323
979,-2.338685785783242,0.0964543166051499,11,D2K,4323
980,-2.413367625744342,0.08951333899606717,13,D2K,4323
981,-2.1936210929340674,0.11151222052863352,15,D2K,4323
982,-2.2885753315595796,0.1014108358042456,17,D2K,4323
983,-2.396691868013438,0.09101855719700151,19,D2K,4323
984,-2.403013368723557,0.09044499811015008,21,D2K,4323
985,-2.4117639903365307,0.08965700091583602,23,D2K,4323
986,-2.4313832481885465,0.08791513997811846,25,D2K,4323
987,-2.415702244521029,0.08930460322811314,27,D2K,4323
988,-2.4199349105053507,0.0889274055108988,29,D2K,4323
989,-2.4337681907707833,0.08770571724702139,31,D2K,4323
