,delta,tau,fname
6259,0.991915932225622,59,SHM
6260,0.9922330239170191,60,SHM
6261,0.9925402421470502,61,SHM
6262,0.9928416863983163,62,SHM
6263,0.9931295779082827,63,SHM
6264,0.9934065541287436,64,SHM
6265,0.9936806980936821,65,SHM
6266,0.9939520349939979,66,SHM
6267,0.9942195511993487,67,SHM
6268,0.9944660647052728,68,SHM
6269,0.9947043444903376,69,SHM
6270,0.9949424346676045,70,SHM
6271,0.9951796212934899,71,SHM
6272,0.9954166914286516,72,SHM
6273,0.9956414334241206,73,SHM
6274,0.9958644276617047,74,SHM
6275,0.9960864233875637,75,SHM
6276,0.9963068859204185,76,SHM
6277,0.9965165227533053,77,SHM
6278,0.9967251633124341,78,SHM
6279,0.9969258845120267,79,SHM
6280,0.9971251461296747,80,SHM
6281,0.9973211886305333,81,SHM
6282,0.9975152501743417,82,SHM
6283,0.9977085950912695,83,SHM
6284,0.9978936247146429,84,SHM
6285,0.9980682309684563,85,SHM
6286,0.9982426677726001,86,SHM
6287,0.9984117410765847,87,SHM
6288,0.998579542853726,88,SHM
6289,0.9987311983464942,89,SHM
6290,0.9988770548209736,90,SHM
6291,0.9990149260355792,91,SHM
6292,0.9991521765701069,92,SHM
6293,0.999271156324853,93,SHM
6294,0.9993897274204796,94,SHM
6295,0.999505860850144,95,SHM
6296,0.9996184592328156,96,SHM
6297,0.9997271123411777,97,SHM
6298,0.9998205839811866,98,SHM
6299,0.9999124136202976,99,SHM
6300,0.0,0,SKF
6301,0.2755034341941432,1,SKF
6302,0.4166013539189132,2,SKF
6303,0.5396117865781186,3,SKF
6304,0.6403909077401145,4,SKF
6305,0.723329488141013,5,SKF
6306,0.7901052400031517,6,SKF
6307,0.8468790475222365,7,SKF
6308,0.891054350151643,8,SKF
6309,0.9223237758723055,9,SKF
6310,0.9432445515797832,10,SKF
6311,0.9557273110813473,11,SKF
6312,0.9621621399828362,12,SKF
