,delta,tau,fname
0,-1.0162510710265749,0,SKF
1,-1.9752987136154185,1,SKF
2,-2.1744290648637747,2,SKF
3,-2.3858999918568724,3,SKF
4,-2.5969994118694553,4,SKF
5,-2.8778236377882522,5,SKF
6,-3.013100442199647,6,SKF
7,-3.255453268746004,7,SKF
8,-3.5612120848182545,8,SKF
9,-3.9299371642824115,9,SKF
10,-4.534048837711513,10,SKF
11,-5.369438336474197,11,SKF
12,-6.231608731684736,12,SKF
13,-6.582337270261385,13,SKF
14,-6.586906278250406,14,SKF
15,-6.842281166559904,15,SKF
16,-7.13254705355311,16,SKF
17,-7.597837111146954,17,SKF
18,-7.724361331890821,18,SKF
19,-7.816576319908104,19,SKF
20,-8.039429206096488,20,SKF
21,-8.197409664682285,21,SKF
22,-8.524714298741142,22,SKF
23,-8.57948693941014,23,SKF
24,-8.736014819264904,24,SKF
25,-8.81071199964818,25,SKF
26,-8.921582998842057,26,SKF
27,-9.10765002927332,27,SKF
28,-9.137861578227511,28,SKF
29,-9.263695030749721,29,SKF
30,-9.30271673847602,30,SKF
31,-9.396795238803062,31,SKF
32,-9.407469785262009,32,SKF
33,-9.513586539644143,33,SKF
34,-9.514520190594009,34,SKF
35,-9.560177174411375,35,SKF
36,-9.594951243871773,36,SKF
37,-9.630663139029453,37,SKF
38,-9.725888051950475,38,SKF
39,-9.726233726022166,39,SKF
40,-9.915036038759837,40,SKF
41,-9.918458169586907,41,SKF
42,-9.947749176762697,42,SKF
43,-9.953986592228773,43,SKF
44,-10.048163610041708,44,SKF
45,-10.093667401060763,45,SKF
46,-10.099928707543299,46,SKF
47,-10.135343234855801,47,SKF
48,-10.142162158857962,48,SKF
49,-10.247552458755035,49,SKF
50,-10.24924998519915,50,SKF
51,-10.282988461904377,51,SKF
52,-10.289323224471334,52,SKF
53,-10.354503390534942,53,SKF
54,-10.35465863071106,54,SKF
55,-10.408582132696145,55,SKF
56,-10.455374358610603,56,SKF
57,-10.482239542113046,57,SKF
58,-10.539365783524202,58,SKF
59,-10.539597837157146,59,SKF
60,-10.550701840232502,60,SKF
61,-10.561776158478803,61,SKF
62,-10.660905137150344,62,SKF
63,-10.662191433543027,63,SKF
64,-10.66334509813893,64,SKF
65,-10.686441412554728,65,SKF
66,-10.736030253228419,66,SKF
67,-10.736601156813572,67,SKF
68,-10.780580726440778,68,SKF
69,-10.838272748917017,69,SKF
70,-10.870176315305116,70,SKF
71,-10.898451850337658,71,SKF
72,-10.905040102369375,72,SKF
73,-11.050863301415651,73,SKF
74,-11.057313753935796,74,SKF
75,-11.090631320558664,75,SKF
76,-11.092106155692617,76,SKF
77,-11.094198216857809,77,SKF
78,-11.115835974633962,78,SKF
79,-11.13348930785302,79,SKF
80,-11.171342549259524,80,SKF
81,-11.198716171443543,81,SKF
82,-11.246305538311692,82,SKF
83,-11.2485864305118,83,SKF
84,-11.296014925304581,84,SKF
85,-11.303547009530256,85,SKF
86,-11.316599519888113,86,SKF
87,-11.318509862016697,87,SKF
88,-11.34950241387636,88,SKF
89,-11.36872162943486,89,SKF
90,-11.45338822409225,90,SKF
91,-11.50636759463121,91,SKF
92,-11.529105048536062,92,SKF
93,-11.543439042644941,93,SKF
94,-11.769957776005842,94,SKF
95,-11.779472233136358,95,SKF
96,-11.829039723268004,96,SKF
97,-11.84964349050833,97,SKF
98,-11.953399659004562,98,SKF
99,-12.016600692926882,99,SKF
100,-1.3001677529865783,0,SHM
101,-1.7373935105474978,1,SHM
102,-2.038836348572894,2,SHM
103,-2.2989168403643547,3,SHM
104,-2.665639837193831,4,SHM
105,-2.81175122022673,5,SHM
106,-2.877407016526149,6,SHM
107,-3.1869723203723126,7,SHM
108,-3.51502870435251,8,SHM
109,-3.9405648235618362,9,SHM
110,-4.560726486224494,10,SHM
111,-5.326577444986631,11,SHM
112,-5.864829279666323,12,SHM
113,-5.944732352866653,13,SHM
114,-6.207926246111452,14,SHM
115,-6.349351211646122,15,SHM
116,-6.459510959471038,16,SHM
117,-6.5428161482739995,17,SHM
118,-6.686895404005129,18,SHM
119,-7.016844906008119,19,SHM
120,-7.023405826233178,20,SHM
121,-7.176701836897916,21,SHM
122,-7.182564813801495,22,SHM
123,-7.394812503606799,23,SHM
124,-7.453577461829642,24,SHM
125,-7.461828452094317,25,SHM
126,-7.668884440037684,26,SHM
127,-7.681658067642349,27,SHM
128,-7.733413482261804,28,SHM
129,-7.734196756734296,29,SHM
130,-7.936835391132947,30,SHM
131,-7.953383806828523,31,SHM
132,-8.055641682732817,32,SHM
133,-8.223959513484871,33,SHM
134,-8.237601356336711,34,SHM
135,-8.279132212993636,35,SHM
136,-8.279828648026488,36,SHM
137,-8.368431083692496,37,SHM
138,-8.38752156649588,38,SHM
139,-8.55307631381874,39,SHM
140,-8.554704911670123,40,SHM
141,-8.606595906141735,41,SHM
142,-8.672834335833455,42,SHM
143,-8.684941372717592,43,SHM
144,-8.698762998213969,44,SHM
145,-8.701442023430422,45,SHM
146,-8.756653407933682,46,SHM
147,-8.763073827642359,47,SHM
148,-8.779770719056819,48,SHM
149,-8.78332614328358,49,SHM
150,-8.826986775200634,50,SHM
151,-8.840922383248675,51,SHM
152,-8.843121306345026,52,SHM
153,-8.844267002455735,53,SHM
154,-8.860990854822374,54,SHM
155,-8.866038514174697,55,SHM
156,-8.868748546441841,56,SHM
157,-8.883789710454536,57,SHM
158,-8.932755670911941,58,SHM
159,-8.936237042165482,59,SHM
160,-8.939360230600075,60,SHM
161,-8.939471750690336,61,SHM
162,-9.057833651346408,62,SHM
163,-9.081592288891683,63,SHM
164,-9.114618565780521,64,SHM
165,-9.123291130575124,65,SHM
166,-9.129953838395792,66,SHM
167,-9.15122491331486,67,SHM
168,-9.162098047507634,68,SHM
169,-9.167935944817701,69,SHM
170,-9.213995464117803,70,SHM
171,-9.214970863942108,71,SHM
172,-9.21615715319289,72,SHM
173,-9.238278942138917,73,SHM
174,-9.298443125250484,74,SHM
175,-9.454901992430957,75,SHM
176,-9.466565920488241,76,SHM
177,-9.49535727748919,77,SHM
178,-9.553548611547216,78,SHM
179,-9.554493073941064,79,SHM
180,-9.570858577450096,80,SHM
181,-9.57184334291553,81,SHM
182,-9.606162420426312,82,SHM
183,-9.612514168538238,83,SHM
184,-9.630850113200587,84,SHM
185,-9.637557158639623,85,SHM
186,-9.656820731716275,86,SHM
187,-9.658966919224733,87,SHM
188,-9.696101276748466,88,SHM
189,-9.736371071058294,89,SHM
190,-9.809005305006668,90,SHM
191,-9.844171907957891,91,SHM
192,-9.913349699749535,92,SHM
193,-9.943044884127325,93,SHM
194,-9.976233853489942,94,SHM
195,-9.980003305137945,95,SHM
196,-10.010599145024397,96,SHM
197,-10.035236956520539,97,SHM
198,-10.137060355932851,98,SHM
199,-10.349058766123584,99,SHM
200,-2.0081160085310152,0,D1A
201,-2.0999302149323027,1,D1A
202,-2.1917035402642955,2,D1A
203,-2.2452718022408913,3,D1A
204,-2.2840960138454167,4,D1A
205,-2.4452565473059393,5,D1A
206,-2.642486965124597,6,D1A
207,-2.812989316872262,7,D1A
208,-3.107760043320798,8,D1A
209,-3.4906395417959466,9,D1A
210,-3.9667239239401972,10,D1A
211,-4.358001923902174,11,D1A
212,-4.450281915266509,12,D1A
213,-4.677857889311311,13,D1A
214,-4.830115937907539,14,D1A
215,-4.9075953544932185,15,D1A
216,-5.2853524353353505,16,D1A
217,-5.391209208432841,17,D1A
218,-5.510200551580369,18,D1A
219,-5.6785376201494575,19,D1A
220,-5.7299734817959935,20,D1A
221,-5.789855752867081,21,D1A
222,-5.8393056291381225,22,D1A
223,-6.162920440316436,23,D1A
224,-6.235714222535151,24,D1A
225,-6.236794962117175,25,D1A
226,-6.323241175670496,26,D1A
227,-6.357128497898875,27,D1A
228,-6.538236272203572,28,D1A
229,-6.563169182512319,29,D1A
230,-6.744586811640498,30,D1A
231,-6.761685342310025,31,D1A
232,-6.831009953228658,32,D1A
233,-7.047533487890306,33,D1A
234,-7.062896981171673,34,D1A
235,-7.122893764426875,35,D1A
236,-7.1511925865300485,36,D1A
237,-7.397333939874366,37,D1A
238,-7.42775140002032,38,D1A
239,-7.45488077283595,39,D1A
240,-7.462686913616461,40,D1A
241,-7.487414336959949,41,D1A
242,-7.5533996067556535,42,D1A
243,-7.570760711675731,43,D1A
244,-7.713158500274962,44,D1A
245,-7.715767481173853,45,D1A
246,-7.818955242477884,46,D1A
247,-7.820970207880658,47,D1A
248,-7.88165890361005,48,D1A
249,-7.909793803683728,49,D1A
250,-7.964171209146479,50,D1A
251,-7.976251710373628,51,D1A
252,-7.987424012463376,52,D1A
253,-7.996207326973917,53,D1A
254,-8.023446626496298,54,D1A
255,-8.066645870637606,55,D1A
256,-8.12721829670193,56,D1A
257,-8.128447865850495,57,D1A
258,-8.130741685517846,58,D1A
259,-8.146759937307166,59,D1A
260,-8.166600653837518,60,D1A
261,-8.169546469362318,61,D1A
262,-8.20550455479096,62,D1A
263,-8.219547355856898,63,D1A
264,-8.246968033927839,64,D1A
265,-8.294291403018711,65,D1A
266,-8.30962596437182,66,D1A
267,-8.316355336255729,67,D1A
268,-8.333522661027162,68,D1A
269,-8.350028907486916,69,D1A
270,-8.375975775798572,70,D1A
271,-8.38198200276462,71,D1A
272,-8.405830370109678,72,D1A
273,-8.407730924585824,73,D1A
274,-8.413176179656219,74,D1A
275,-8.440513515569751,75,D1A
276,-8.50138216681844,76,D1A
277,-8.52100970697295,77,D1A
278,-8.524789780893611,78,D1A
279,-8.550968498026313,79,D1A
280,-8.604476150332264,80,D1A
281,-8.604846156201784,81,D1A
282,-8.64347255835129,82,D1A
283,-8.6452656501786,83,D1A
284,-8.725348050187051,84,D1A
285,-8.735210748753783,85,D1A
286,-8.802786623582534,86,D1A
287,-8.819512832270425,87,D1A
288,-8.822512987524009,88,D1A
289,-8.82358726691789,89,D1A
290,-8.838179501990213,90,D1A
291,-8.901702211674117,91,D1A
292,-8.951295272019287,92,D1A
293,-8.957539094563593,93,D1A
294,-8.983457368404054,94,D1A
295,-8.984304119035642,95,D1A
296,-8.987968501403476,96,D1A
297,-9.091376953327387,97,D1A
298,-9.186550630106748,98,D1A
299,-9.194232000214171,99,D1A
300,-1.7773657535678868,0,LES
301,-2.0701094439066505,1,LES
302,-2.2446226904117896,2,LES
303,-2.3369521084234512,3,LES
304,-2.3375896512506724,4,LES
305,-2.4112738229693718,5,LES
306,-2.6085357091623456,6,LES
307,-2.8096147357450434,7,LES
308,-3.0746183293623672,8,LES
309,-3.538087120605347,9,LES
310,-4.085507134232236,10,LES
311,-4.686619668915957,11,LES
312,-5.004904255788943,12,LES
313,-5.023683756184193,13,LES
314,-5.21639600011818,14,LES
315,-5.331289397984003,15,LES
316,-5.367376388740229,16,LES
317,-5.499154667726592,17,LES
318,-5.667110629817043,18,LES
319,-5.687817481857331,19,LES
320,-5.776665159439678,20,LES
321,-5.991032807421136,21,LES
322,-6.124313781886386,22,LES
323,-6.182887566543587,23,LES
324,-6.233652888978909,24,LES
325,-6.412111317822942,25,LES
326,-6.580718810788329,26,LES
327,-6.611063716484547,27,LES
328,-6.708975424169673,28,LES
329,-6.774574693169753,29,LES
330,-6.808609977247293,30,LES
331,-6.82361033948648,31,LES
332,-6.916235698822277,32,LES
333,-7.039711680446662,33,LES
334,-7.045455968852348,34,LES
335,-7.158926893818118,35,LES
336,-7.197979332393952,36,LES
337,-7.410813138248753,37,LES
338,-7.486618121595162,38,LES
339,-7.55226973086457,39,LES
340,-7.670005787467514,40,LES
341,-7.708600490638281,41,LES
342,-7.719881668220863,42,LES
343,-7.7210551274166,43,LES
344,-7.728369809047086,44,LES
345,-7.752539761359312,45,LES
346,-7.761646826586513,46,LES
347,-7.774974740393776,47,LES
348,-7.863966095002938,48,LES
349,-7.873299041408791,49,LES
350,-7.896761617909079,50,LES
351,-7.896764531728156,51,LES
352,-8.016598529451262,52,LES
353,-8.033775689881459,53,LES
354,-8.053552290011778,54,LES
355,-8.056921663101384,55,LES
356,-8.10555367059924,56,LES
357,-8.10652427652866,57,LES
358,-8.128044540844071,58,LES
359,-8.130966593125683,59,LES
360,-8.153058803601002,60,LES
361,-8.211305059416254,61,LES
362,-8.276353196727385,62,LES
363,-8.278761277081246,63,LES
364,-8.280894479185053,64,LES
365,-8.281070223767495,65,LES
366,-8.287941213699785,66,LES
367,-8.30038438530571,67,LES
368,-8.340690304059876,68,LES
369,-8.34444853131123,69,LES
370,-8.376468339836311,70,LES
371,-8.393385112624506,71,LES
372,-8.406502477636705,72,LES
373,-8.411387797256884,73,LES
374,-8.439077556923479,74,LES
375,-8.471481800109526,75,LES
376,-8.515574728778475,76,LES
377,-8.524522874987444,77,LES
378,-8.605837341787907,78,LES
379,-8.608532910831629,79,LES
380,-8.703720545846306,80,LES
381,-8.721616674366171,81,LES
382,-8.73793806237341,82,LES
383,-8.7521769034079,83,LES
384,-8.759550784385521,84,LES
385,-8.788475877704952,85,LES
386,-8.841056030249307,86,LES
387,-8.843065604144748,87,LES
388,-8.855108362204339,88,LES
389,-8.860016093277563,89,LES
390,-8.877967137680056,90,LES
391,-8.889256230651583,91,LES
392,-8.889961811362536,92,LES
393,-8.953934572507205,93,LES
394,-8.991743173174113,94,LES
395,-8.997953653686379,95,LES
396,-9.068725269834898,96,LES
397,-9.141690462504991,97,LES
398,-9.384892895730204,98,LES
399,-9.393398279532638,99,LES
400,-1.5056012828102079,0,SHM
401,-1.7345537452409738,1,SHM
402,-1.9524575472319958,2,SHM
403,-2.1538901987636967,3,SHM
404,-2.3899922766162853,4,SHM
405,-2.600385391031971,5,SHM
406,-2.8787137923270922,6,SHM
407,-3.2461999825705625,7,SHM
408,-3.6479116086364365,8,SHM
409,-4.080171445619085,9,SHM
410,-4.671994216816256,10,SHM
411,-5.410272802691696,11,SHM
412,-5.832852185600424,12,SHM
413,-5.917887996683656,13,SHM
414,-6.218423100227907,14,SHM
415,-6.3565012152892715,15,SHM
416,-6.529252747569666,16,SHM
417,-6.657349647944574,17,SHM
418,-6.7861020677913935,18,SHM
419,-7.293666839391102,19,SHM
420,-7.294465990619396,20,SHM
421,-7.3974503430599725,21,SHM
422,-7.497057504284537,22,SHM
423,-7.603079903918238,23,SHM
424,-7.740891916348144,24,SHM
425,-7.7521906564414795,25,SHM
426,-7.960839011903006,26,SHM
427,-7.965483824756483,27,SHM
428,-7.982310632202676,28,SHM
429,-8.001864437870559,29,SHM
430,-8.101914181062828,30,SHM
431,-8.102299197239073,31,SHM
432,-8.255882262384771,32,SHM
433,-8.369520243759403,33,SHM
434,-8.378039031023107,34,SHM
435,-8.437475540935782,35,SHM
436,-8.459178468441166,36,SHM
437,-8.6250909045333,37,SHM
438,-8.62661048945589,38,SHM
439,-8.637877475778144,39,SHM
440,-8.638490397291399,40,SHM
441,-8.665148624832256,41,SHM
442,-8.668580282930106,42,SHM
443,-8.749361562683648,43,SHM
444,-8.763626889993876,44,SHM
445,-8.771759596581903,45,SHM
446,-8.870057498584911,46,SHM
447,-8.938672202823753,47,SHM
448,-8.943074237254597,48,SHM
449,-8.959361716689264,49,SHM
450,-9.019017144576608,50,SHM
451,-9.07138813596246,51,SHM
452,-9.088181438191848,52,SHM
453,-9.106185116644713,53,SHM
454,-9.122307553379377,54,SHM
455,-9.147026201385467,55,SHM
456,-9.151453412198974,56,SHM
457,-9.183654108382648,57,SHM
458,-9.19906384549324,58,SHM
459,-9.234162252096214,59,SHM
460,-9.2500299640199,60,SHM
461,-9.250303639078293,61,SHM
462,-9.305192830840591,62,SHM
463,-9.308663466288897,63,SHM
464,-9.360499977186292,64,SHM
465,-9.363404980548824,65,SHM
466,-9.370620139065688,66,SHM
467,-9.385907222149603,67,SHM
468,-9.389652500512065,68,SHM
469,-9.4316130478348,69,SHM
470,-9.43645811277922,70,SHM
471,-9.436811979113207,71,SHM
472,-9.438965030667198,72,SHM
473,-9.475388627694032,73,SHM
474,-9.486346611495561,74,SHM
475,-9.507797032058294,75,SHM
476,-9.551007067843631,76,SHM
477,-9.553883523288246,77,SHM
478,-9.598820719007607,78,SHM
479,-9.656061620835988,79,SHM
480,-9.696500591595901,80,SHM
481,-9.7017560893883,81,SHM
482,-9.740904964871705,82,SHM
483,-9.742180705506646,83,SHM
484,-9.917655648193263,84,SHM
485,-9.919034187771326,85,SHM
486,-9.922563378057458,86,SHM
487,-9.924176655927296,87,SHM
488,-10.005805537281065,88,SHM
489,-10.016920020705353,89,SHM
490,-10.044496782245076,90,SHM
491,-10.065122959058213,91,SHM
492,-10.111360268901645,92,SHM
493,-10.125656334185138,93,SHM
494,-10.132828619202897,94,SHM
495,-10.147481988214379,95,SHM
496,-10.178645738503425,96,SHM
497,-10.300573332934661,97,SHM
498,-10.41449380646016,98,SHM
499,-10.486480125327528,99,SHM
500,-1.767457363957223,0,LES
501,-1.9537076163678169,1,LES
502,-2.1258379547152106,2,LES
503,-2.2871244523423697,3,LES
504,-2.2938264281686913,4,LES
505,-2.5640024260628964,5,LES
506,-2.717346911862683,6,LES
507,-2.8762966123585096,7,LES
508,-3.322103919224116,8,LES
509,-3.6495955737043277,9,LES
510,-4.213082875541335,10,LES
511,-4.804106418930631,11,LES
512,-4.930277584995928,12,LES
513,-5.117158373433847,13,LES
514,-5.236637813729304,14,LES
515,-5.255636663032417,15,LES
516,-5.460177398370957,16,LES
517,-5.521570109526312,17,LES
518,-5.643539633494205,18,LES
519,-5.68222170741526,19,LES
520,-5.7597049003242,20,LES
521,-5.870992339293206,21,LES
522,-6.006014539576305,22,LES
523,-6.244803313528464,23,LES
524,-6.256214289646585,24,LES
525,-6.2811583521629375,25,LES
526,-6.292457441409434,26,LES
527,-6.410519253368782,27,LES
528,-6.459837139243242,28,LES
529,-6.4601300497065886,29,LES
530,-6.801102909453333,30,LES
531,-6.906218889961895,31,LES
532,-6.997378123586239,32,LES
533,-7.040980282058057,33,LES
534,-7.045369913009791,34,LES
535,-7.191431491930069,35,LES
536,-7.210212208149024,36,LES
537,-7.238944637918374,37,LES
538,-7.281820940068527,38,LES
539,-7.312489487319393,39,LES
540,-7.313705103591287,40,LES
541,-7.403578348483892,41,LES
542,-7.5126571376784925,42,LES
543,-7.5842100525434795,43,LES
544,-7.91811390179375,44,LES
545,-7.988267835772908,45,LES
546,-7.988547621055189,46,LES
547,-8.048411898590757,47,LES
548,-8.056655229435323,48,LES
549,-8.100016902852708,49,LES
550,-8.14517670198879,50,LES
551,-8.146606982261908,51,LES
552,-8.166647652739703,52,LES
553,-8.193226011620336,53,LES
554,-8.202501691340455,54,LES
555,-8.207591031385462,55,LES
556,-8.263520515422256,56,LES
557,-8.281701580060105,57,LES
558,-8.304805505279829,58,LES
559,-8.356987210318701,59,LES
560,-8.38879559047511,60,LES
561,-8.39119758619437,61,LES
562,-8.40569479663642,62,LES
563,-8.428963924300046,63,LES
564,-8.429258339713519,64,LES
565,-8.443836464024567,65,LES
566,-8.447884890485259,66,LES
567,-8.462954397731517,67,LES
568,-8.501697213867553,68,LES
569,-8.505922355667542,69,LES
570,-8.518927392707164,70,LES
571,-8.519606272304047,71,LES
572,-8.563864266704789,72,LES
573,-8.602691376731594,73,LES
574,-8.631190916186762,74,LES
575,-8.652082855712507,75,LES
576,-8.687062928904458,76,LES
577,-8.707481573283776,77,LES
578,-8.782291493039649,78,LES
579,-8.790887008540867,79,LES
580,-8.827406735850222,80,LES
581,-8.82904222758595,81,LES
582,-8.889790840310814,82,LES
583,-8.892950438101352,83,LES
584,-8.906224096213531,84,LES
585,-8.931309507805997,85,LES
586,-8.965547250216062,86,LES
587,-9.021461198180894,87,LES
588,-9.038041141491835,88,LES
589,-9.040417400945822,89,LES
590,-9.168995194392723,90,LES
591,-9.191054022656813,91,LES
592,-9.228573730754599,92,LES
593,-9.23743452897274,93,LES
594,-9.29500911140236,94,LES
595,-9.299294688611898,95,LES
596,-9.300061225988198,96,LES
597,-9.31449107923944,97,LES
598,-9.419216576541787,98,LES
599,-9.448881289321736,99,LES
600,-1.5761229494143527,0,LES
601,-2.0711987544911343,1,LES
602,-2.197157974102767,2,LES
603,-2.2761461020673703,3,LES
604,-2.5404009641919854,4,LES
605,-2.551644618665396,5,LES
606,-2.742490981218754,6,LES
607,-3.1669941041342615,7,LES
608,-3.515232925516201,8,LES
609,-3.8603891165216035,9,LES
610,-4.27289567738742,10,LES
611,-4.434070373771043,11,LES
612,-4.4360802805846795,12,LES
613,-4.850132725622448,13,LES
614,-4.87186806255235,14,LES
615,-4.880838233169716,15,LES
616,-5.149742614434293,16,LES
617,-5.155318882585281,17,LES
618,-5.313214294608261,18,LES
619,-5.466320016474158,19,LES
620,-5.602480413326984,20,LES
621,-5.89519939414709,21,LES
622,-6.010667367237972,22,LES
623,-6.049993744483347,23,LES
624,-6.164916585949385,24,LES
625,-6.262650291396434,25,LES
626,-6.5034679658902315,26,LES
627,-6.520447392081769,27,LES
628,-6.522342135769703,28,LES
629,-6.52656630508092,29,LES
630,-6.61245014305076,30,LES
631,-6.757138582588253,31,LES
632,-6.766782492921646,32,LES
633,-6.790929673280909,33,LES
634,-6.839503917103644,34,LES
635,-6.867071284632958,35,LES
636,-6.884330496001243,36,LES
637,-6.891592237605519,37,LES
638,-6.9092849439481485,38,LES
639,-6.940202754861826,39,LES
640,-6.953171318490459,40,LES
641,-7.006503826225029,41,LES
642,-7.006977712922304,42,LES
643,-7.022991496009723,43,LES
644,-7.056111381033047,44,LES
645,-7.081638955128021,45,LES
646,-7.236671098917828,46,LES
647,-7.312392916258295,47,LES
648,-7.313714205500708,48,LES
649,-7.330055722673467,49,LES
650,-7.330381765105006,50,LES
651,-7.41478490969467,51,LES
652,-7.431335528748352,52,LES
653,-7.470070584917103,53,LES
654,-7.484393944240408,54,LES
655,-7.509274629980495,55,LES
656,-7.528290352036321,56,LES
657,-7.536968300635826,57,LES
658,-7.5569220976830795,58,LES
659,-7.589506276253548,59,LES
660,-7.5902768783053,60,LES
661,-7.63164598299619,61,LES
662,-7.678069486937776,62,LES
663,-7.704268979730421,63,LES
664,-7.707113349230437,64,LES
665,-7.736180570635283,65,LES
666,-7.750460278506135,66,LES
667,-7.772497963508958,67,LES
668,-7.8102626923813725,68,LES
669,-7.810768104618284,69,LES
670,-7.84660752451184,70,LES
671,-7.897287352738223,71,LES
672,-7.907726362017022,72,LES
673,-7.908295471823833,73,LES
674,-7.92365722233872,74,LES
675,-8.022562562296281,75,LES
676,-8.025033218308167,76,LES
677,-8.027172373881044,77,LES
678,-8.133773776919996,78,LES
679,-8.141648911317912,79,LES
680,-8.21629186808261,80,LES
681,-8.271712796537026,81,LES
682,-8.28195250477204,82,LES
683,-8.29968432900567,83,LES
684,-8.323062478032492,84,LES
685,-8.355057307339433,85,LES
686,-8.378230309137097,86,LES
687,-8.381367198459456,87,LES
688,-8.391838197924324,88,LES
689,-8.42015011753004,89,LES
690,-8.451098316895004,90,LES
691,-8.456617360683287,91,LES
692,-8.502086077436601,92,LES
693,-8.510385560483119,93,LES
694,-8.614708334011832,94,LES
695,-8.636917156045113,95,LES
696,-8.648294767928023,96,LES
697,-8.803871647681875,97,LES
698,-9.001452529609193,98,LES
699,-9.011798012985217,99,LES
700,-1.460253018108703,0,LES
701,-1.963921260818716,1,LES
702,-2.2562149435156313,2,LES
703,-2.3340820472291646,3,LES
704,-2.37546622489843,4,LES
705,-2.5850698641183825,5,LES
706,-2.746412038630699,6,LES
707,-2.995688759481639,7,LES
708,-3.3435759807796184,8,LES
709,-3.7901914570787127,9,LES
710,-4.25262408328196,10,LES
711,-4.828807993942743,11,LES
712,-4.98384030405844,12,LES
713,-5.106245809040278,13,LES
714,-5.350759604163554,14,LES
715,-5.450064776126628,15,LES
716,-5.68283953559878,16,LES
717,-5.754103479479517,17,LES
718,-5.950256006849675,18,LES
719,-6.201574395222211,19,LES
720,-6.205525933220533,20,LES
721,-6.236106393508869,21,LES
722,-6.292029120937088,22,LES
723,-6.634902870813055,23,LES
724,-6.75076501662548,24,LES
725,-6.751124663782872,25,LES
726,-6.828994641561504,26,LES
727,-6.892139572253845,27,LES
728,-7.107378719682059,28,LES
729,-7.10838497124431,29,LES
730,-7.1514241048833345,30,LES
731,-7.162169631398806,31,LES
732,-7.292956451689707,32,LES
733,-7.314400469969005,33,LES
734,-7.340935935571814,34,LES
735,-7.366592158675951,35,LES
736,-7.37118291620746,36,LES
737,-7.688294017965039,37,LES
738,-7.707614954594526,38,LES
739,-7.7632300080258245,39,LES
740,-7.826901196627925,40,LES
741,-7.894262952673813,41,LES
742,-7.897969609067941,42,LES
743,-7.955631643215241,43,LES
744,-8.033529617547995,44,LES
745,-8.059533633729552,45,LES
746,-8.091856102316045,46,LES
747,-8.229716952110946,47,LES
748,-8.231538450595398,48,LES
749,-8.244042214720903,49,LES
750,-8.245561402810255,50,LES
751,-8.257670744606571,51,LES
752,-8.260128602908102,52,LES
753,-8.33055568554299,53,LES
754,-8.348333187198579,54,LES
755,-8.349195561252008,55,LES
756,-8.378907551477601,56,LES
757,-8.391458443515283,57,LES
758,-8.401206264968913,58,LES
759,-8.432445740928546,59,LES
760,-8.47210806568531,60,LES
761,-8.48944029349294,61,LES
762,-8.52820609508492,62,LES
763,-8.52823501967954,63,LES
764,-8.553676068890478,64,LES
765,-8.581561271899567,65,LES
766,-8.62024409588595,66,LES
767,-8.65840328153998,67,LES
768,-8.66452503675579,68,LES
769,-8.699635255745712,69,LES
770,-8.730429881975608,70,LES
771,-8.737825187467442,71,LES
772,-8.803802393423851,72,LES
773,-8.80487770522517,73,LES
774,-8.884982916404747,74,LES
775,-8.901706901631902,75,LES
776,-8.910877058626712,76,LES
777,-8.945630198135655,77,LES
778,-8.96079276773748,78,LES
779,-8.973891579436241,79,LES
780,-9.003291098266127,80,LES
781,-9.112275664478284,81,LES
782,-9.113027001874272,82,LES
783,-9.124930090883218,83,LES
784,-9.16253888590391,84,LES
785,-9.168410679254107,85,LES
786,-9.218503102479785,86,LES
787,-9.267003207876645,87,LES
788,-9.282802421860904,88,LES
789,-9.287767098860508,89,LES
790,-9.38789510700816,90,LES
791,-9.429886207892725,91,LES
792,-9.441212817677751,92,LES
793,-9.46357516383264,93,LES
794,-9.478587806167809,94,LES
795,-9.478628235581665,95,LES
796,-9.507201083598897,96,LES
797,-9.542918761701744,97,LES
798,-9.727620297383282,98,LES
799,-9.760066315822737,99,LES
800,-2.1006264339041882,0,D2K
801,-2.1566720188189006,1,D2K
802,-2.240771896777359,2,D2K
803,-2.3001156059598555,3,D2K
804,-2.3372206566724256,4,D2K
805,-2.3832717998216086,5,D2K
806,-2.5199712201201154,6,D2K
807,-2.761463790842478,7,D2K
808,-3.0538494837608496,8,D2K
809,-3.409746428887694,9,D2K
810,-3.8706996109193166,10,D2K
811,-4.29416656769872,11,D2K
812,-4.389398234186749,12,D2K
813,-4.569676712711106,13,D2K
814,-4.742475512225082,14,D2K
815,-4.8462137769286215,15,D2K
816,-5.169442391262965,16,D2K
817,-5.22535977758085,17,D2K
818,-5.417536620192264,18,D2K
819,-5.613908335391098,19,D2K
820,-5.614805371653074,20,D2K
821,-5.65093468672488,21,D2K
822,-5.711150976962544,22,D2K
823,-6.038445387603732,23,D2K
824,-6.117835596821634,24,D2K
825,-6.118680359789333,25,D2K
826,-6.23032560818202,26,D2K
827,-6.291911567407018,27,D2K
828,-6.4753771595602725,28,D2K
829,-6.483636823897536,29,D2K
830,-6.653335823482841,30,D2K
831,-6.696464241697239,31,D2K
832,-6.7524258592227895,32,D2K
833,-6.904286994176064,33,D2K
834,-6.950731387546051,34,D2K
835,-7.056574969304122,35,D2K
836,-7.05660067155292,36,D2K
837,-7.306752575469364,37,D2K
838,-7.362875513029358,38,D2K
839,-7.362904971551426,39,D2K
840,-7.383503366005845,40,D2K
