,delta,tau,fname
415,0.1594347695181268,15,Shuffle
416,0.1697923481019495,16,Shuffle
417,0.18013335310866438,17,Shuffle
418,0.19046673250509466,18,Shuffle
419,0.20077816327164905,19,Shuffle
420,0.21107511188618633,20,Shuffle
421,0.22137099551556075,21,Shuffle
422,0.23165683907147924,22,Shuffle
423,0.24192709397918238,23,Shuffle
424,0.25219494539872944,24,Shuffle
425,0.2624255633281702,25,Shuffle
426,0.2726553884380828,26,Shuffle
427,0.28284286955961724,27,Shuffle
428,0.293009124023105,28,Shuffle
429,0.30316945000598833,29,Shuffle
430,0.3133287183990394,30,Shuffle
431,0.3234857790100714,31,Shuffle
432,0.33361098538334627,32,Shuffle
433,0.34373502999653566,33,Shuffle
434,0.3538504694594053,34,Shuffle
435,0.36394161029328376,35,Shuffle
436,0.3740037644007437,36,Shuffle
437,0.3840620228760336,37,Shuffle
438,0.394119487761742,38,Shuffle
439,0.404170246548508,39,Shuffle
440,0.41421769391357416,40,Shuffle
441,0.4242526382554111,41,Shuffle
442,0.43428489799505965,42,Shuffle
443,0.4443149978669948,43,Shuffle
444,0.454334911785166,44,Shuffle
445,0.46435441683529727,45,Shuffle
446,0.47436549536418504,46,Shuffle
447,0.4843736564882667,47,Shuffle
448,0.4943781375129359,48,Shuffle
449,0.5043461432841214,49,Shuffle
450,0.5143084510479539,50,Shuffle
451,0.5242603323647723,51,Shuffle
452,0.5342069853725085,52,Shuffle
453,0.5441494993375809,53,Shuffle
454,0.5540916030500254,54,Shuffle
455,0.5640316058481871,55,Shuffle
456,0.5739680017838859,56,Shuffle
457,0.5838871527450784,57,Shuffle
458,0.5938016547673518,58,Shuffle
459,0.6036986541464221,59,Shuffle
460,0.6135828584287595,60,Shuffle
461,0.6234660223698304,61,Shuffle
462,0.6333451992726363,62,Shuffle
463,0.6432144373722011,63,Shuffle
464,0.6530604010455815,64,Shuffle
465,0.6629056004786772,65,Shuffle
466,0.6727456860609962,66,Shuffle
467,0.6825845239625886,67,Shuffle
468,0.6923790958305185,68,Shuffle
469,0.7021697384977443,69,Shuffle
470,0.7119530501507676,70,Shuffle
471,0.7217339595994521,71,Shuffle
472,0.7315013627779282,72,Shuffle
473,0.7412678117369176,73,Shuffle
474,0.7510214099198432,74,Shuffle
475,0.7607723919121893,75,Shuffle
476,0.7705131140138193,76,Shuffle
477,0.7802513137479555,77,Shuffle
478,0.7899882156575145,78,Shuffle
479,0.7997186757051161,79,Shuffle
480,0.8094303077463305,80,Shuffle
481,0.8191188230600323,81,Shuffle
482,0.8288004697698642,82,Shuffle
483,0.838462447141454,83,Shuffle
484,0.8481141843107551,84,Shuffle
485,0.8577649138559605,85,Shuffle
486,0.8673709433031574,86,Shuffle
487,0.8769763506875595,87,Shuffle
488,0.886573919329817,88,Shuffle
489,0.8961567794545651,89,Shuffle
490,0.9057276672636176,90,Shuffle
491,0.9152865611074066,91,Shuffle
492,0.9248352724641326,92,Shuffle
493,0.9343737497197356,93,Shuffle
494,0.9439105696057175,94,Shuffle
495,0.9533724712906141,95,Shuffle
496,0.9628144504691326,96,Shuffle
497,0.9722532032201265,97,Shuffle
498,0.981573932017554,98,Shuffle
499,0.9907872156700208,99,Shuffle
500,0.0,0,Shuffle
501,0.011173786827294802,1,Shuffle
502,0.022340559427125047,2,Shuffle
503,0.033369149564789036,3,Shuffle
504,0.04439198508649645,4,Shuffle
505,0.05538767347634266,5,Shuffle
506,0.06636840478735909,6,Shuffle
507,0.07728753735834959,7,Shuffle
508,0.08812475829106754,8,Shuffle
509,0.0989179539129263,9,Shuffle
510,0.10969194984992867,10,Shuffle
511,0.12046297299222895,11,Shuffle
512,0.13122069134679964,12,Shuffle
513,0.14188891375262647,13,Shuffle
514,0.15253939027958222,14,Shuffle
515,0.1631232812112239,15,Shuffle
516,0.17369345024279914,16,Shuffle
517,0.18425396091126606,17,Shuffle
518,0.19481057281635308,18,Shuffle
519,0.205359919423028,19,Shuffle
520,0.21588571495825934,20,Shuffle
521,0.22640702259613002,21,Shuffle
522,0.2369058892666302,22,Shuffle
523,0.2473925565815886,23,Shuffle
524,0.25782969857778715,24,Shuffle
525,0.2682614060319406,25,Shuffle
526,0.2786901601024764,26,Shuffle
527,0.28910964608537504,27,Shuffle
528,0.2995169271375832,28,Shuffle
529,0.3099201457294196,29,Shuffle
530,0.32031221171305135,30,Shuffle
531,0.33068446913861455,31,Shuffle
532,0.34102835906412915,32,Shuffle
533,0.3513716312719472,33,Shuffle
534,0.36169506665288087,34,Shuffle
535,0.37200522311867534,35,Shuffle
536,0.38230381091007537,36,Shuffle
537,0.39256967567456297,37,Shuffle
538,0.40277653237038497,38,Shuffle
539,0.4129773251306751,39,Shuffle
540,0.4231375371721587,40,Shuffle
541,0.43328573882412086,41,Shuffle
542,0.4434225846557348,42,Shuffle
543,0.45355720475769934,43,Shuffle
544,0.46367696530446867,44,Shuffle
545,0.47378032074007853,45,Shuffle
