,treatment,score,dimention
427,Shuffled,0.08469557353234736,19
428,Shuffled,0.09401776466372402,20
429,Shuffled,0.09570531813831762,21
430,Shuffled,0.09379500894308923,22
431,Shuffled,0.09367581478638276,23
432,Shuffled,0.08957750729324321,24
433,Shuffled,0.08787034081050804,25
434,Shuffled,0.08648991914771786,26
435,Shuffled,0.08297043860645448,27
436,Shuffled,0.08705404637604697,28
437,Shuffled,0.09499424663803357,29
438,Shuffled,0.10066486848406142,30
439,Shuffled,0.09985730086880307,31
440,Shuffled,0.09672025431795728,32
441,Shuffled,0.09803489102003926,33
442,Shuffled,0.09932757875625309,34
443,Shuffled,0.09935756593933343,35
444,Shuffled,0.09789828655091015,36
445,Shuffled,0.0985529460734118,37
446,Shuffled,0.09668949354292644,38
447,Shuffled,0.09849039835434903,39
448,Shuffled,0.0975130131282288,40
449,Shuffled,0.09836889142980909,41
450,Shuffled,0.10058347674027812,42
451,Shuffled,0.10128706418931321,43
452,Shuffled,0.10247945822609628,44
453,Shuffled,0.1040505958315886,45
454,Shuffled,0.10351598293078701,46
455,Shuffled,0.10231548185205086,47
456,Shuffled,0.10260282470514726,48
457,Shuffled,0.10257106883935174,49
458,Shuffled,0.10188091879339256,50
459,Shuffled,0.09951873433258518,51
460,Shuffled,0.10062849577181043,52
461,Shuffled,0.09995442677996025,53
462,Shuffled,0.09946258119382645,54
463,Shuffled,0.10041979802142875,55
464,Shuffled,0.09867655349970739,56
465,Shuffled,0.09535860937903617,57
466,Shuffled,0.095072692047933,58
467,Shuffled,0.0947987391813907,59
468,Shuffled,0.09460723078508781,60
469,Shuffled,0.09451312409299018,61
470,Shuffled,0.09401233779873253,62
471,Shuffled,0.09345129384533812,63
472,Shuffled,0.09402270440370775,64
473,Shuffled,0.09464567158341053,65
474,Shuffled,0.09662120138676111,66
475,Shuffled,0.09665003794816518,67
476,Shuffled,-0.5302393276118158,0
477,Shuffled,-0.02388119420023327,1
478,Shuffled,-0.03628230919751885,2
479,Shuffled,-0.035857777133240676,3
480,Shuffled,0.002864305181069726,4
481,Shuffled,-0.008318338088123767,5
482,Shuffled,-0.021259979418691843,6
483,Shuffled,-0.01598552853894364,7
484,Shuffled,-0.03801469835486393,8
485,Shuffled,-0.016940828539814712,9
486,Shuffled,-0.008924710275657999,10
487,Shuffled,-0.0019318095568485738,11
488,Shuffled,-0.00028553120008245614,12
489,Shuffled,-0.0019605156077917574,13
490,Shuffled,0.014932222976493548,14
491,Shuffled,0.02037337111201465,15
492,Shuffled,0.02174293578895692,16
493,Shuffled,0.023872125935519573,17
494,Shuffled,0.02288219418453319,18
495,Shuffled,0.022898823635691956,19
496,Shuffled,0.025791250710771818,20
497,Shuffled,0.02203377369549997,21
498,Shuffled,0.031211328831622143,22
499,Shuffled,0.03754923275673039,23
500,Shuffled,0.03548027531095477,24
501,Shuffled,0.029558212904982617,25
502,Shuffled,0.002185838648881666,26
503,Shuffled,0.0032405475656621663,27
504,Shuffled,0.00585759422279164,28
505,Shuffled,0.014098302879940072,29
506,Shuffled,0.01946072648772501,30
507,Shuffled,0.020025756779618265,31
508,Shuffled,0.016360148369006566,32
509,Shuffled,0.012085345988699592,33
510,Shuffled,-0.020011902362591982,34
511,Shuffled,-0.08801704783303888,35
512,Shuffled,-0.1311478007407334,36
513,Shuffled,-0.14926489382982777,37
514,Shuffled,-0.18870125335870003,38
515,Shuffled,-0.21611421136205955,39
516,Shuffled,-0.21966219959234778,40
517,Shuffled,-0.21880387258671097,41
518,Shuffled,-0.22152109376312645,42
519,Shuffled,-0.21330011519446535,43
520,Shuffled,-0.1983388554966743,44
521,Shuffled,-0.20083861374890155,45
522,Shuffled,-0.2037499938406413,46
523,Shuffled,-0.20172281217379706,47
524,Shuffled,-0.19704983123598008,48
525,Shuffled,-0.1965864227810008,49
526,Shuffled,-0.19970086620305127,50
527,Shuffled,-0.20411602708736187,51
528,Shuffled,-0.20340372581355126,52
529,Shuffled,-0.20700317952518654,53
530,Shuffled,-0.2102276006194994,54
531,Shuffled,-0.21184927442678747,55
532,Shuffled,-0.21070133861056428,56
533,Shuffled,-0.2107593062402182,57
534,Shuffled,-0.2121074958756295,58
535,Shuffled,-0.2128103138152988,59
536,Shuffled,-0.21064799695590208,60
537,Shuffled,-0.21129895325591774,61
538,Shuffled,-0.21423368016545719,62
539,Shuffled,-0.21426547556498843,63
540,Shuffled,-0.21550554616384576,64
541,Shuffled,-0.217740902863647,65
542,Shuffled,-0.2186371217592118,66
543,Shuffled,-0.21790978243422576,67
544,Shuffled,,0
545,Shuffled,0.14413485941679405,1
546,Shuffled,0.1436466101295013,2
547,Shuffled,0.14145337393854485,3
548,Shuffled,0.09147501785271783,4
549,Shuffled,0.05694308326641162,5
550,Shuffled,0.049692464051981355,6
551,Shuffled,0.07132514855954464,7
552,Shuffled,0.07721931334040599,8
553,Shuffled,0.07921084221378671,9
554,Shuffled,0.0885050542726823,10
555,Shuffled,0.0948855010898364,11
556,Shuffled,0.09480261732885531,12
557,Shuffled,0.10319191590820331,13
558,Shuffled,0.1082830241535786,14
559,Shuffled,0.11692349266597157,15
560,Shuffled,0.11936437832318558,16
561,Shuffled,0.12023435054673803,17
562,Shuffled,0.12744893439961258,18
563,Shuffled,0.12672404509941737,19
564,Shuffled,0.13010355142634134,20
565,Shuffled,0.1388645598882826,21
566,Shuffled,0.14352470743767354,22
567,Shuffled,0.1504163036654902,23
568,Shuffled,0.15705426938952682,24
569,Shuffled,0.1548012898424479,25
570,Shuffled,0.15533309438939957,26
571,Shuffled,0.1616123361638364,27
572,Shuffled,0.16176183430775215,28
573,Shuffled,0.16056592669522285,29
574,Shuffled,0.16655047181345006,30
575,Shuffled,0.16474649927990404,31
576,Shuffled,0.1607892759807552,32
577,Shuffled,0.15940131222747533,33
578,Shuffled,0.1594647962966762,34
579,Shuffled,0.16228700505094729,35
580,Shuffled,0.16197692819685017,36
581,Shuffled,0.1608904410031492,37
582,Shuffled,0.1639378185203042,38
583,Shuffled,0.1670345699934095,39
584,Shuffled,0.17060549191681906,40
585,Shuffled,0.1716014382560459,41
586,Shuffled,0.17334322974601823,42
587,Shuffled,0.17374787128154545,43
588,Shuffled,0.17767137702100522,44
589,Shuffled,0.17704701454204375,45
590,Shuffled,0.17836094364847543,46
591,Shuffled,0.18143224278911751,47
592,Shuffled,0.1820520907917197,48
593,Shuffled,0.1833253474282297,49
594,Shuffled,0.1858509206014891,50
595,Shuffled,0.18534352714169733,51
596,Shuffled,0.18692573238027932,52
597,Shuffled,0.18819867244868116,53
598,Shuffled,0.1858262444796075,54
599,Shuffled,0.18821233961232042,55
600,Shuffled,0.18822943808454273,56
601,Shuffled,0.18851334697377908,57
602,Shuffled,0.1889009844237749,58
603,Shuffled,0.19147660402227695,59
604,Shuffled,0.19131273886928613,60
605,Shuffled,0.19246180352685505,61
606,Shuffled,0.19154151700899757,62
607,Shuffled,0.190849482049686,63
608,Shuffled,0.19034740347584733,64
609,Shuffled,0.18995222564042502,65
610,Shuffled,0.18861703645920236,66
611,Shuffled,0.1888816784657561,67
612,Shuffled,-1.0433263287497856,0
613,Shuffled,-0.35601617614846526,1
614,Shuffled,-0.13154249445053812,2
615,Shuffled,0.010825065956861946,3
616,Shuffled,-0.014086075949717447,4
617,Shuffled,-0.04150260264453376,5
618,Shuffled,-0.056053054947657,6
619,Shuffled,-0.04719056021264012,7
620,Shuffled,-0.037752017184077946,8
621,Shuffled,-0.029316868509443816,9
622,Shuffled,-0.009435339674416676,10
623,Shuffled,8.114798264646783e-05,11
624,Shuffled,0.0063294210448310295,12
625,Shuffled,0.012786730343201547,13
626,Shuffled,-0.003128488034622956,14
627,Shuffled,0.005032687559978988,15
628,Shuffled,0.007256432393811907,16
629,Shuffled,0.0067407655896805085,17
630,Shuffled,0.004342289832443669,18
631,Shuffled,0.010009055619769391,19
632,Shuffled,0.009465046813828759,20
633,Shuffled,-0.003133558653509727,21
634,Shuffled,0.001812978786918329,22
635,Shuffled,0.004665211892083687,23
636,Shuffled,0.00626104021732099,24
637,Shuffled,0.0069039079258168545,25
638,Shuffled,0.011571873977305303,26
639,Shuffled,0.006594625307152602,27
640,Shuffled,0.00893118432140283,28
641,Shuffled,0.006710476712563085,29
642,Shuffled,0.010119318346660022,30
643,Shuffled,0.009390657174740968,31
644,Shuffled,0.013338532073148168,32
645,Shuffled,0.01726389934164274,33
646,Shuffled,0.015307821023908041,34
647,Shuffled,0.010794275422509547,35
648,Shuffled,0.013729927916857232,36
649,Shuffled,0.013523251693963623,37
650,Shuffled,0.011898123913979264,38
651,Shuffled,0.013653489765856897,39
652,Shuffled,0.010995473018214796,40
653,Shuffled,0.011578815609890492,41
654,Shuffled,0.011613196699901351,42
655,Shuffled,0.009425455621182022,43
656,Shuffled,0.009287309422259304,44
657,Shuffled,0.008290812574210826,45
658,Shuffled,0.006230755729226711,46
659,Shuffled,0.005595937881300417,47
660,Shuffled,0.008819005077357445,48
661,Shuffled,0.005935673412467368,49
662,Shuffled,0.003056603992219631,50
663,Shuffled,-0.0003762754980614069,51
664,Shuffled,-0.0009484613882175807,52
665,Shuffled,-0.00027879531389607415,53
666,Shuffled,0.0033995143987274323,54
667,Shuffled,0.0021289989319543956,55
668,Shuffled,0.0020014332465638773,56
669,Shuffled,0.001214459372358867,57
670,Shuffled,0.0019039249926058321,58
671,Shuffled,0.002474616064738422,59
672,Shuffled,0.0021602834614241617,60
673,Shuffled,0.00198992735365644,61
674,Shuffled,0.0012744688085501998,62
675,Shuffled,0.0012814428787079057,63
676,Shuffled,0.003001124949049916,64
677,Shuffled,-0.00014122486726009242,65
678,Shuffled,-0.001619757661450949,66
679,Shuffled,-0.0027462515158458434,67
680,Shuffled,-0.39050711267425076,0
681,Shuffled,0.037502356596348596,1
682,Shuffled,0.09186064772554214,2
683,Shuffled,0.06381726098155382,3
684,Shuffled,0.08236166737186912,4
685,Shuffled,0.07773272871002934,5
686,Shuffled,0.10376845376083932,6
687,Shuffled,0.10273995818977055,7
688,Shuffled,0.1195754940589362,8
689,Shuffled,0.12188114282368956,9
690,Shuffled,0.13049836545086324,10
691,Shuffled,0.13606414315901738,11
692,Shuffled,0.1392783977090205,12
693,Shuffled,0.14251862351856492,13
694,Shuffled,0.15055003432490222,14
695,Shuffled,0.15153762170118157,15
696,Shuffled,0.1529990798616473,16
697,Shuffled,0.1523669069614495,17
698,Shuffled,0.1493578165578624,18
699,Shuffled,0.14605588434766092,19
700,Shuffled,0.14452911630326748,20
701,Shuffled,0.14711964366515173,21
702,Shuffled,0.14538686626673758,22
703,Shuffled,0.14175447373123362,23
704,Shuffled,0.13959432330748478,24
705,Shuffled,0.13983581293148517,25
706,Shuffled,0.1401575781091956,26
707,Shuffled,0.13885244075258996,27
708,Shuffled,0.1386025425642713,28
709,Shuffled,0.13896078424606695,29
710,Shuffled,0.1376115077650295,30
711,Shuffled,0.13824724918174713,31
712,Shuffled,0.13797361833933441,32
713,Shuffled,0.13793119448700375,33
714,Shuffled,0.13676529068693888,34
715,Shuffled,0.13732036160107752,35
716,Shuffled,0.13598222603597787,36
717,Shuffled,0.1361584885358874,37
