,treatment,score,dimention
81,LES,0.43218871993151275,13
82,LES,0.4340389266971948,14
83,LES,0.431262772125777,15
84,LES,0.4328949344644355,16
85,LES,0.4288123879578556,17
86,LES,0.4296624171839786,18
87,LES,0.4296138573096845,19
88,LES,0.43120964230819014,20
89,LES,0.43286824132335355,21
90,LES,0.4348877504853944,22
91,LES,0.4345332788682037,23
92,LES,0.43454935094496994,24
93,LES,0.43157204773704017,25
94,LES,0.43010302655946975,26
95,LES,0.4275282896274999,27
96,LES,0.4260071658738841,28
97,LES,0.4251052242007801,29
98,LES,0.42489302480429303,30
99,LES,0.42794571078227217,31
100,LES,0.43229637504772533,32
101,LES,0.4334209778650936,33
102,LES,0.43322250592595424,34
103,LES,0.4362151092782198,35
104,LES,0.4363918147198438,36
105,LES,0.43611487593327103,37
106,LES,0.4304421746891651,38
107,LES,0.42669579756534026,39
108,LES,0.4238560843960525,40
109,LES,0.4254781153900823,41
110,LES,0.4255548350458632,42
111,LES,0.4229171615100531,43
112,LES,0.42227519020255133,44
