scorer,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000,DeepCut_resnet101_Three_pointMay8shuffle1_1030000
70,447.5700764656067,261.24930477142334,1.0,428.6561088562012,250.32409048080444,1.0,384.1172375679016,338.81802558898926,1.0
71,449.20475244522095,256.4874572753906,1.0,430.47068333625793,246.64179039001465,1.0,386.21134090423584,337.2221817970276,1.0
72,450.3933324813843,253.31102180480957,1.0,430.71483421325684,243.66134452819824,1.0,388.4308564066887,335.0777311325073,1.0
73,451.5436534881592,248.3100390434265,1.0,431.22342109680176,240.04007720947266,1.0,391.52532386779785,332.85076236724854,1.0
74,451.97782559879124,244.75859928131104,1.0,432.9857659339905,235.52186727523804,1.0,394.47412872314453,329.7502703666687,1.0
75,453.4908187389374,240.97981786727905,1.0,434.27008056640625,232.60502910614014,1.0,396.11808214336634,325.77474308013916,1.0
76,455.47459840774536,237.40652465820312,1.0,434.7487903833389,229.71554374694824,1.0,398.5612735748291,322.0825352668762,1.0
77,455.9533326625824,234.21954011917114,1.0,436.60676765441895,226.40376949310303,1.0,400.3841300010681,320.5061798095703,1.0
78,456.6932020187378,231.62073254585266,1.0,437.11927795410156,223.69296050071716,1.0,402.5862784385681,319.1745457649231,1.0
79,456.9300653934479,230.50089168548584,1.0,436.9899234175682,220.68016910552979,1.0,403.2987434267998,317.6345901489258,1.0
80,458.4408631324768,227.9520206451416,1.0,438.87899112701416,218.76829719543457,1.0,403.8219108581543,315.42787504196167,1.0
81,459.41124457120895,227.04176664352417,1.0,440.23641538619995,217.3761649131775,1.0,406.86733746528625,314.5258903503418,1.0
82,460.57671642303467,225.60002517700195,1.0,440.5474314689636,215.75321173667908,1.0,409.9878053665161,313.6873116493225,1.0
83,461.3947591781616,223.72394824028015,1.0,441.51323890686035,214.77735710144043,1.0,413.2687129974365,312.58057260513306,1.0
84,462.4837019443512,221.3584108352661,1.0,442.5543260574341,212.38179206848145,1.0,415.5465416908264,311.36255836486816,1.0
85,463.3740608692169,217.5626983642578,1.0,443.0038013458252,209.0834059715271,1.0,417.80381774902344,311.6778917312622,1.0
86,464.57805252075195,215.28937339782715,1.0,445.35611295700073,207.20160293579102,1.0,419.88203574717045,311.4199857711792,1.0
87,466.37911796569824,213.74677181243896,1.0,447.6565523147583,205.52119255065918,1.0,421.8935648202896,310.787428855896,1.0
88,467.4358105659485,212.15888214111328,1.0,449.5192828178406,203.028422832489,1.0,423.47805309295654,310.11597537994385,1.0
89,467.6248049736023,210.29235553741455,1.0,449.72230863571167,201.13908004760742,1.0,425.10307121276855,308.4234199523926,1.0
90,468.63790613412857,206.56305313110352,1.0,449.45551443099976,199.19667530059814,1.0,426.6695590019226,307.2142324447632,1.0
91,468.0946448147297,203.6583662033081,1.0,449.6399483680725,197.31180667877197,1.0,427.063006401062,305.0396251678467,1.0
92,468.64495849609375,201.8964376449585,1.0,449.89098596572876,195.06204557418823,1.0,427.9408482685685,303.59621143341064,1.0
93,469.93761682510376,199.1606969833374,1.0,451.0106258392334,192.4657015800476,1.0,429.63633966445923,301.630166053772,1.0
94,470.41536951065063,196.40356540679932,1.0,450.96280574798584,189.24380016326904,1.0,430.4168310165405,300.00823974609375,1.0
95,471.43548369407654,194.23752117156982,1.0,452.2045564651489,187.0947151184082,1.0,432.01571893692017,298.35607719421387,1.0
96,471.2297611236572,191.9364311695099,1.0,451.5714044570923,185.06298351287842,1.0,432.51271057128906,296.06498432159424,1.0
97,471.58228373527527,189.21730995178223,1.0,450.93063378334045,182.78604888916016,1.0,432.59411334991455,294.79473400115967,1.0
98,471.09845781326294,187.206196308136,1.0,451.8934488296509,181.61720371246338,1.0,432.7261071205139,293.42533016204834,1.0
99,471.10029697418213,184.7620120048523,1.0,451.22445487976074,179.11923360824585,1.0,433.5208058357239,292.60759925842285,1.0
100,469.7062213420868,182.493257522583,1.0,450.15923976898193,176.88953685760498,1.0,433.8395457267761,290.88802194595337,1.0
101,468.5454775094986,179.91778087615967,1.0,449.30413341522217,174.3549289703369,1.0,433.6277461051941,288.6032061576843,1.0
102,467.021240234375,177.20242643356323,1.0,447.3284025192261,171.111159324646,1.0,434.78322422504425,286.3143301010132,1.0
103,466.8185806274414,172.83427810668945,1.0,445.6186456680298,168.33596181869507,1.0,434.4553565979004,283.5966362953186,1.0
104,465.5667314529419,168.64748811721802,1.0,444.87688636779785,164.86755466461182,1.0,435.73107811808586,279.90817737579346,1.0
105,464.50080585479736,164.4413480758667,1.0,443.6533203125,160.98624753952026,1.0,436.7208602428436,276.6151371002197,1.0
106,464.0758023262024,160.9442582130432,1.0,442.7347021102905,156.84028911590576,1.0,437.4539861679077,273.3589696884155,1.0
107,465.288010597229,159.6362886428833,1.0,443.5711770057678,154.11659002304077,1.0,439.0431261062622,271.2159879207611,1.0
108,464.70677042007446,156.48658657073975,1.0,444.3165879845619,150.52503299713135,1.0,440.7554974555969,267.93085289001465,1.0
109,465.1482424736023,153.45645999908447,1.0,445.22600078582764,148.0942087173462,1.0,439.86786103248596,264.45475816726685,1.0
110,466.1087112426758,150.07308864593506,1.0,445.89162731170654,144.668466091156,1.0,440.8191442489624,260.611536026001,1.0
111,466.94068670272827,147.04964399337769,1.0,447.1293179988861,140.38459968566895,1.0,442.26510763168335,257.81728410720825,1.0
112,468.80934476852417,143.79327201843262,1.0,448.836594581604,137.11917972564697,1.0,443.1417644023895,254.53131866455078,1.0
113,470.5460636615753,141.3155164718628,1.0,450.4408835172653,134.75647354125977,1.0,444.02549709007144,251.40284872055054,1.0
114,471.2966866493225,138.25813817977905,1.0,452.36896896362305,132.35046482086182,1.0,443.6917395591736,247.72310423851013,1.0
115,473.14189767837524,135.23340010643005,1.0,453.7381935119629,129.43018531799316,1.0,442.8825269937515,244.80484199523926,1.0
116,474.848247051239,133.6522035598755,1.0,455.2219247817993,127.62499809265137,1.0,444.10018552839756,243.11185550689697,1.0
117,475.47096824645996,132.18732070922852,1.0,455.4841501712799,125.77332592010498,1.0,445.9373482465744,241.6606216430664,1.0
118,475.59483194351196,130.77640056610107,1.0,456.15801095962524,124.51300621032715,1.0,446.70182180404663,240.77721977233887,1.0
119,475.93135166168213,129.7501482963562,1.0,456.4970488548279,123.70893144607544,1.0,446.5079028606415,239.4387047290802,1.0
120,476.605544090271,127.61798405647278,1.0,456.6103253364563,122.09714269638062,1.0,447.35325384140015,238.2538411617279,1.0
121,476.91539937257767,126.63938236236572,1.0,456.0433793067932,120.87376880645752,1.0,448.40731978416443,236.1889524459839,1.0
122,476.66284424066544,125.98306560516357,1.0,455.85097312927246,120.41697788238525,1.0,446.94936442375183,236.33942699432373,1.0
123,476.45102632045746,125.02256679534912,1.0,455.8407003879547,119.8958330154419,1.0,445.7095227241516,234.95842123031616,1.0
124,475.99376268172637,124.65758800506592,1.0,455.4881947040558,119.57179164886475,1.0,445.20396089553833,234.69609689712524,1.0
125,474.8683388233185,124.65968799591064,1.0,455.2728581428528,119.40378284454346,1.0,444.91474890708923,234.47198486328125,1.0
126,473.5940594673157,124.53928565979004,1.0,454.67337465286255,119.54065227508545,1.0,444.7851457595825,234.6781005859375,1.0
127,473.53838300704956,124.79523658752441,1.0,453.7180953025818,119.72357559204102,1.0,443.80537025630474,235.01746320724487,1.0
128,472.04058933258057,124.65816879272461,1.0,453.2612317800522,119.51836585998535,1.0,443.9390158653259,235.8159694671631,1.0
129,472.06783962249756,124.66172981262207,1.0,452.6062161922455,119.34988212585449,1.0,443.50071573257446,235.92907094955444,1.0
130,471.6993443965912,124.5762882232666,1.0,452.69700318574905,119.20704746246338,1.0,443.2809009552002,236.6610746383667,1.0
131,471.46233010292053,124.64442253112793,1.0,452.74511605501175,119.29554080963135,1.0,443.4225254058838,236.65200805664062,1.0
132,471.9907593727112,124.56854724884033,1.0,452.9138820171356,119.41424942016602,1.0,444.1240903362632,236.63252639770508,1.0
133,472.164834022522,124.8944845199585,1.0,452.76339316368103,119.76718521118164,1.0,444.48366808891296,236.50887870788574,1.0
134,471.9097373485565,125.37551021575928,1.0,452.59416007995605,121.47656965255737,1.0,443.92968463897705,235.43491506576538,1.0
135,470.33964443206787,124.2601671218872,1.0,449.2570595741272,123.28094863891602,1.0,442.9352283477783,233.7137804031372,1.0
136,467.2477283477783,123.53735589981079,1.0,446.2989089488983,124.06291770935059,1.0,443.73515689373016,231.5569362640381,1.0
137,464.3238615989685,123.00552797317505,1.0,443.3621900677681,126.31125164031982,1.0,444.0073842452839,230.46245002746582,1.0
138,460.871177315712,121.94094800949097,1.0,440.5653028488159,127.85159015655518,1.0,444.3702053427696,229.4972858428955,1.0
139,458.2138452529907,121.88394165039062,1.0,437.6717805862427,130.79273796081543,1.0,445.83999621868134,228.7902431488037,1.0
140,453.80212223529816,121.05334806442261,1.0,433.8003525733948,131.58509826660156,1.0,446.51952719688416,228.21483039855957,1.0
141,448.87383699417114,120.31644344329834,1.0,430.2246651649475,131.51503801345825,1.0,446.40729451179504,227.3591709136963,1.0
142,445.56257247924805,119.04653429985046,1.0,426.57771396636963,131.7735562324524,1.0,447.07239723205566,226.3100700378418,1.0
143,442.032386302948,119.16180276870728,1.0,423.16656613349915,132.01758289337158,1.0,448.0843896865845,225.3436164855957,1.0
144,439.3745756149292,117.88220024108887,1.0,421.4118974208832,130.80778789520264,1.0,448.14849519729614,224.7267427444458,1.0
145,436.38828697800636,116.44215774536133,1.0,419.21647930145264,130.18802547454834,1.0,449.214882850647,224.12015771865845,1.0
146,433.676073551178,114.30958986282349,1.0,417.73074769973755,128.16500282287598,1.0,450.0494604110718,223.47683238983154,1.0
147,430.6535177230835,113.06575965881348,1.0,414.78573346138,126.38080596923828,1.0,451.40004527568817,221.69897937774658,1.0
148,426.7813913822174,109.7885570526123,1.0,411.0614790916443,124.12867641448975,1.0,451.6191415786743,218.96234464645386,1.0
149,422.4350035190582,107.07203340530396,1.0,407.2150082588196,121.60386085510254,1.0,452.19003246724606,213.25835418701172,1.0
150,419.37905979156494,104.99854135513306,1.0,403.8995880112052,118.66062450408936,1.0,453.0949226617813,210.37572050094604,1.0
151,417.3023433685303,102.34183120727539,1.0,401.9412703514099,116.3259449005127,1.0,453.244096159935,206.60779762268066,1.0
152,414.27645659446716,98.49872493743896,1.0,399.3262176513672,113.17737865447998,1.0,452.93381786346436,201.73199939727783,1.0
153,412.2166213989258,96.35109663009644,1.0,397.3476382493973,111.176438331604,1.0,451.85023795068264,196.662091255188,1.0
154,411.21007841825485,93.45920944213867,1.0,395.3772258758545,108.23883247375488,1.0,451.8787360191345,190.81805300712585,1.0
155,408.7255187034607,90.30380535125732,1.0,393.3514151573181,105.44658613204956,1.0,453.7051753997803,184.60303688049316,1.0
156,405.7461242675781,89.03116226196289,1.0,389.44949865341187,104.09755420684814,1.0,453.4266940355301,180.2460584640503,1.0
157,403.4705185890198,88.91604137420654,1.0,387.65008583664894,103.78862857818604,1.0,454.06078910827637,177.1494278907776,1.0
158,401.4682774543762,88.19487237930298,1.0,385.56151151657104,103.03809070587158,1.0,453.80543518066406,175.6890287399292,1.0
159,398.89354610443115,86.77923703193665,1.0,384.30280447006226,102.86843776702881,1.0,454.33628368377686,176.16877508163452,1.0
160,396.77234649658203,87.0398359298706,1.0,382.6702175140381,102.84437084197998,1.0,455.3284921646118,176.75265645980835,1.0
161,394.6448793411255,87.54482102394104,1.0,380.55302971601486,103.5803279876709,1.0,455.09330463409424,176.9605474472046,1.0
162,391.4017789363861,87.23168444633484,1.0,378.338959813118,103.92490673065186,1.0,455.24493885040283,176.99015760421753,1.0
163,388.4571876525879,88.32938003540039,1.0,375.93288254737854,103.51175689697266,1.0,455.64566588401794,176.8387851715088,1.0
164,386.7043241262436,87.33164882659912,1.0,373.13023817539215,103.85370635986328,1.0,456.00459241867065,176.26345491409302,1.0
165,384.8536262512207,86.660964012146,1.0,371.4285452365875,102.69309902191162,1.0,455.44761776924133,174.76240062713623,1.0
166,381.8574823141098,85.75717258453369,1.0,370.03875255584717,102.30026531219482,1.0,453.73484086990356,173.25757122039795,1.0
167,378.496374130249,84.2247486114502,1.0,367.18471574783325,100.97187232971191,1.0,452.35694694519043,171.0253348350525,1.0
168,374.8611183166504,83.3111047744751,1.0,363.59032249450684,99.64409494400024,1.0,451.4216427206993,167.85739517211914,1.0
169,371.7817153930664,80.94700527191162,1.0,360.53870153427124,97.69681692123413,1.0,450.9416160583496,164.98450565338135,1.0
170,370.60963678359985,78.72676467895508,1.0,357.2399275302887,95.64931011199951,1.0,450.03532314300537,162.91227197647095,1.0
171,368.5736036300659,76.9424238204956,1.0,355.1383382678032,93.23487281799316,1.0,448.7245602607727,161.4815239906311,1.0
172,367.2074568271637,74.94230842590332,1.0,353.5222554206848,90.11495447158813,1.0,447.83091735839844,159.5140724182129,1.0
173,363.32813119888306,73.23494148254395,1.0,350.3309955596924,87.70037508010864,1.0,446.37865257263184,157.31502151489258,1.0
174,362.6751637458801,70.09902858734131,1.0,347.6794767379761,84.98263931274414,1.0,444.48912048339844,155.69392824172974,1.0
175,360.68322134017944,67.76607036590576,1.0,345.7198734283447,82.19452095031738,1.0,441.08358097076416,154.5718331336975,1.0
176,359.1279172897339,66.32594299316406,1.0,343.93118810653687,80.17988157272339,1.0,438.56884384155273,152.5016918182373,1.0
177,358.1609094142914,64.89239978790283,1.0,342.02899861335754,79.41592788696289,1.0,437.50487208366394,150.82831287384033,1.0
178,357.1290056705475,63.29509925842285,1.0,340.5964364409447,77.57590866088867,1.0,434.89084255695343,148.83151721954346,1.0
179,355.9108743444085,62.07890033721924,1.0,339.7183618545532,76.2739372253418,1.0,433.5818552970886,147.43528985977173,1.0
180,354.9369144439697,60.991519927978516,1.0,339.1288437843323,74.75599431991577,1.0,431.9381482601166,147.00960493087769,1.0
181,354.61041593551636,60.34604454040527,1.0,338.82381200790405,73.51468658447266,1.0,431.77499198913574,146.18137979507446,1.0
182,354.03943729400635,59.903637409210205,1.0,338.5083689689636,72.6672682762146,1.0,431.68458819389343,145.39758348464966,1.0
183,354.27490997314453,60.11489963531494,1.0,338.46165132522583,71.71966648101807,1.0,431.22456455230713,144.67319583892822,1.0
184,354.36613607406616,59.59334182739258,1.0,338.13186025619507,71.36215400695801,1.0,430.74494886398315,144.68610048294067,1.0
185,354.4122829437256,59.59980583190918,1.0,337.9870193004608,70.83385562896729,1.0,430.5713515281677,144.98885250091553,1.0
186,354.5820517539978,59.774659633636475,1.0,338.20744585990906,70.60493755340576,1.0,430.2987949848175,145.36107349395752,1.0
187,354.98620080947876,60.44881343841553,1.0,338.57480549812317,70.96313285827637,1.0,430.47064566612244,146.07006883621216,1.0
188,355.06350803375244,60.48867988586426,1.0,338.3346565961838,71.01987266540527,1.0,430.26144766807556,146.56326293945312,1.0
189,354.84303092956543,60.539737701416016,1.0,338.12520253658295,71.22890663146973,1.0,430.33365273475647,146.86877489089966,1.0
190,354.6663484573364,60.72344207763672,1.0,338.6923899650574,71.09716439247131,1.0,430.2022924423218,147.2023491859436,1.0
191,354.7698063850403,60.64293193817139,1.0,338.29662358760834,71.5914134979248,1.0,430.30909156799316,147.27892589569092,1.0
192,354.7083559036255,60.41307067871094,1.0,338.64851093292236,71.23584246635437,1.0,430.515588760376,147.14810180664062,1.0
193,354.892370223999,60.6076545715332,1.0,338.56445240974426,71.50217533111572,1.0,431.0336682796478,147.08902025222778,1.0
194,355.4475473165512,60.88126468658447,1.0,339.0743193626404,71.70354580879211,1.0,430.87644839286804,147.4304609298706,1.0
195,356.2877979874611,63.22067451477051,1.0,339.47265005111694,73.56135416030884,1.0,430.0958089828491,147.82893085479736,1.0
196,356.99090480804443,63.687514305114746,1.0,340.3223876953125,73.95414018630981,1.0,429.5860426425934,147.96322441101074,1.0
197,358.22185349464417,67.02760124206543,1.0,341.71360778808594,74.39745807647705,1.0,429.57061445713043,147.74424266815186,1.0
198,361.05300760269165,70.94462776184082,1.0,344.7085909843445,76.11211013793945,1.0,429.1943209171295,147.7892951965332,1.0
199,361.8274350166321,71.31746745109558,1.0,346.5654077529907,75.32065725326538,1.0,430.37919521331787,147.9489941596985,1.0
200,367.5556285381317,73.42546129226685,1.0,348.62127923965454,74.72933387756348,1.0,429.95924162864685,148.01414108276367,1.0
201,368.709303855896,74.74219179153442,1.0,352.40214586257935,73.95416021347046,1.0,430.1667172908783,148.25886344909668,1.0
202,369.6618552207947,74.38646697998047,1.0,353.8258967399597,72.49222755432129,1.0,430.7199363708496,148.4261131286621,1.0
203,370.8712149858475,73.03010749816895,1.0,355.13946056365967,72.16557312011719,1.0,430.6111464500427,148.87271404266357,1.0
204,373.2071682214737,71.92870211601257,1.0,355.70016944408417,73.12182950973511,1.0,430.4572927951813,149.42078113555908,1.0
205,377.7615761756897,72.11036252975464,1.0,357.22839391231537,72.31572341918945,1.0,429.9391676187515,150.26491451263428,1.0
206,380.6212630867958,72.5923867225647,1.0,359.8684070110321,70.50035381317139,1.0,429.8711932897568,150.36909008026123,1.0
207,381.89111161231995,72.53952550888062,1.0,360.08492279052734,72.75272512435913,1.0,429.71496391296387,150.7062110900879,1.0
208,383.43490624427795,71.33898735046387,1.0,364.3292765021324,69.09824872016907,1.0,430.09943079948425,150.65941047668457,1.0
209,385.54659271240234,71.20297455787659,1.0,367.34831643104553,67.41792118549347,1.0,430.0170555114746,150.53236413002014,1.0
210,388.3044373691082,72.99721193313599,1.0,370.1101698875427,69.66771507263184,0.9999986886978149,429.3052625656128,150.7895679473877,1.0
211,389.8673734664917,72.58633995056152,1.0,371.2700582742691,68.83710038661957,1.0,428.8868923187256,151.07261776924133,1.0
212,390.7966570854187,72.24897003173828,1.0,373.46970772743225,68.95753788948059,1.0,429.6519441604614,151.40709686279297,1.0
213,390.7658910751343,71.2942488193512,1.0,374.1807360649109,69.68548166751862,0.9999995827674866,430.4260425567627,151.5127558708191,1.0
214,390.18620133399963,70.42970180511475,1.0,374.02474069595337,69.32582092285156,0.9999998807907104,430.44438767433167,151.53542184829712,1.0
215,390.9866602420807,71.24625086784363,1.0,374.216717004776,69.67030847072601,0.9999997615814209,430.589204788208,151.92383122444153,1.0
