,size,treatment,animal,dimension,Embedding
1419,-1.6161704228031515,LES,S0,4,body
1420,-1.799408761795335,LES,S0,5,body
1421,-2.2892500324798455,LES,S0,6,body
1422,-2.3935064755263116,LES,S0,7,body
1423,-2.521280106600448,LES,S0,8,body
1424,-3.129700050575121,LES,S0,9,body
1425,-4.15506584962143,LES,S0,10,body
1426,-5.635844281976413,LES,S0,11,body
1427,-6.4267385398331545,LES,S0,12,body
1428,-6.347910227025848,LES,S0,13,body
1429,-7.2291758159705,LES,S0,14,body
1430,-8.103652903923967,LES,S0,15,body
1431,-7.861176887458285,LES,S0,16,body
1432,-8.704774370546854,LES,S0,17,body
1433,-8.992554362671617,LES,S0,18,body
1434,-9.184915784953457,LES,S0,19,body
1435,-9.633552890960289,LES,S0,20,body
1436,-9.601563532228443,LES,S0,21,body
1437,-9.96705527341519,LES,S0,22,body
1438,-9.745888400904477,LES,S0,23,body
1439,-10.488454280040957,LES,S0,24,body
1440,-10.328220123495736,LES,S0,25,body
1441,-10.36630200888501,LES,S0,26,body
1442,-10.547364476681762,LES,S0,27,body
1443,-10.753642537118754,LES,S0,28,body
1444,-12.091066434292358,LES,S0,29,body
1445,-12.029767446568655,LES,S0,30,body
1446,-11.71744098653385,LES,S0,31,body
1447,-11.624824791721817,LES,S0,32,body
1448,-11.79635975085274,LES,S0,33,body
1449,-11.66925601184369,LES,S0,34,body
1450,-11.734632829142004,LES,S0,35,body
1451,-12.195322334562997,LES,S0,36,body
1452,-12.218048281083444,LES,S0,37,body
1453,-12.81582820439935,LES,S0,38,body
1454,-12.512499364280801,LES,S0,39,body
1455,-12.756822505600049,LES,S0,40,body
1456,-12.606336452841179,LES,S0,41,body
1457,-12.749827172893015,LES,S0,42,body
1458,-12.92395019782136,LES,S0,43,body
1459,-12.640610822153453,LES,S0,44,body
1460,-13.186657751092984,LES,S0,45,body
1461,-12.994693044297204,LES,S0,46,body
1462,-13.450235967739138,LES,S0,47,body
1463,-14.508855097913807,LES,S0,48,body
1464,-14.006999410015236,LES,S0,49,body
1465,-12.474431984058898,LES,S0,50,body
1466,-12.034770057818564,LES,S0,51,body
1467,-14.269247812842373,LES,S0,52,body
1468,-13.845588241301247,LES,S0,53,body
1469,-13.667176305750509,LES,S0,54,body
1470,-13.44205979311844,LES,S0,55,body
1471,-13.208911750975053,LES,S0,56,body
1472,-13.392850068709997,LES,S0,57,body
1473,-12.899853791965668,LES,S0,58,body
1474,-13.338217192936439,LES,S0,59,body
1475,0.7039021667459796,LES,S0,1,head
1476,-0.646311182054273,LES,S0,2,head
1477,-1.8459015697853964,LES,S0,3,head
1478,-3.026229530257884,LES,S0,4,head
1479,-3.3388287218188752,LES,S0,5,head
1480,-3.488139978645773,LES,S0,6,head
1481,-3.9114307607441074,LES,S0,7,head
1482,-4.884672777326356,LES,S0,8,head
1483,-5.737359523335385,LES,S0,9,head
1484,-6.569861155595199,LES,S0,10,head
1485,-8.628606825548824,LES,S0,11,head
1486,-8.944812601970096,LES,S0,12,head
1487,-7.773667109340283,LES,S0,13,head
1488,-8.511632402580195,LES,S0,14,head
1489,-8.85906187852375,LES,S0,15,head
1490,-9.553932367842608,LES,S0,16,head
1491,-10.25165377024265,LES,S0,17,head
1492,-10.43194201118847,LES,S0,18,head
1493,-10.706962603957654,LES,S0,19,head
1494,-10.901597763789896,LES,S0,20,head
1495,-11.009120805025354,LES,S0,21,head
1496,-10.814036061497067,LES,S0,22,head
1497,-10.873261255962555,LES,S0,23,head
1498,-10.77437402424765,LES,S0,24,head
1499,-10.715294334027071,LES,S0,25,head
1500,-12.488146483775456,LES,S0,26,head
1501,-12.067231608041407,LES,S0,27,head
1502,-11.880429210570892,LES,S0,28,head
1503,-11.485017430953608,LES,S0,29,head
1504,-11.33732323577949,LES,S0,30,head
1505,-11.651979467426365,LES,S0,31,head
1506,-11.670616459527873,LES,S0,32,head
1507,-12.741754166775312,LES,S0,33,head
1508,-12.899351149640198,LES,S0,34,head
1509,-13.224881243511522,LES,S0,35,head
1510,-12.433312890820861,LES,S0,36,head
1511,-12.076035619434853,LES,S0,37,head
1512,-14.569337329560307,LES,S0,38,head
1513,-15.12350554462015,LES,S0,39,head
1514,-15.506524807078895,LES,S0,40,head
1515,-14.943277935239339,LES,S0,41,head
1516,-13.497769698077327,LES,S0,42,head
1517,-13.83636893573567,LES,S0,43,head
1518,-14.502494091356677,LES,S0,44,head
1519,-15.889137123617349,LES,S0,45,head
1520,-13.797571910780361,LES,S0,46,head
1521,-14.362652523612278,LES,S0,47,head
1522,-13.539438796121793,LES,S0,48,head
1523,-14.811841363613528,LES,S0,49,head
1524,-13.640642129531027,LES,S0,50,head
1525,-13.460517062711196,LES,S0,51,head
1526,-13.638255931542682,LES,S0,52,head
1527,-15.56304158557595,LES,S0,53,head
1528,-14.436100769556509,LES,S0,54,head
1529,-14.404938190866673,LES,S0,55,head
1530,-14.33110797457166,LES,S0,56,head
1531,-14.406499580805487,LES,S0,57,head
1532,-14.352231865511746,LES,S0,58,head
1533,-14.357465137388617,LES,S0,59,head
1534,0.43773860535323156,LES,S0,1,Combined
1535,-0.0790087075136527,LES,S0,2,Combined
1536,-0.7420442944366422,LES,S0,3,Combined
1537,-1.1523744833605656,LES,S0,4,Combined
1538,-1.9677548303881134,LES,S0,5,Combined
1539,-2.11079485276657,LES,S0,6,Combined
1540,-2.580824870474768,LES,S0,7,Combined
1541,-1.6960307994273258,LES,S0,8,Combined
1542,-2.6351496583635217,LES,S0,9,Combined
1543,-3.261910704853951,LES,S0,10,Combined
1544,-2.9165607222477954,LES,S0,11,Combined
1545,-3.812442376133149,LES,S0,12,Combined
1546,-3.9246754102344914,LES,S0,13,Combined
1547,-3.9713561673977784,LES,S0,14,Combined
1548,-4.746482518970409,LES,S0,15,Combined
1549,-3.8194277230680655,LES,S0,16,Combined
1550,-4.170870096157277,LES,S0,17,Combined
1551,-6.220736786815455,LES,S0,18,Combined
1552,-5.044505968361198,LES,S0,19,Combined
1553,-6.186452978318358,LES,S0,20,Combined
1554,-6.893846237660595,LES,S0,21,Combined
1555,-7.0989712572893175,LES,S0,22,Combined
1556,-7.075414127621389,LES,S0,23,Combined
1557,-7.873786124425402,LES,S0,24,Combined
1558,-9.172867739817073,LES,S0,25,Combined
1559,-8.861241523794371,LES,S0,26,Combined
1560,-8.759504910689673,LES,S0,27,Combined
1561,-8.32937957626285,LES,S0,28,Combined
1562,-8.45839674342185,LES,S0,29,Combined
1563,-8.918854207062333,LES,S0,30,Combined
1564,-9.392465591308694,LES,S0,31,Combined
1565,-9.500100346983649,LES,S0,32,Combined
1566,-9.753917623898028,LES,S0,33,Combined
1567,-9.97183685041429,LES,S0,34,Combined
1568,-9.91658606207302,LES,S0,35,Combined
1569,-10.836810782680901,LES,S0,36,Combined
1570,-11.232906617220417,LES,S0,37,Combined
1571,-11.035651697844724,LES,S0,38,Combined
1572,-10.613522273975605,LES,S0,39,Combined
1573,-10.639279343820855,LES,S0,40,Combined
1574,-10.517097496225315,LES,S0,41,Combined
1575,-10.555054287415107,LES,S0,42,Combined
1576,-10.546404981903144,LES,S0,43,Combined
1577,-10.290735081794372,LES,S0,44,Combined
1578,-10.17468006100757,LES,S0,45,Combined
1579,-11.898997892268264,LES,S0,46,Combined
1580,-12.018377539060968,LES,S0,47,Combined
1581,-11.167847722906199,LES,S0,48,Combined
1582,-10.898048709396512,LES,S0,49,Combined
1583,-10.900765000900439,LES,S0,50,Combined
1584,-11.997257602289691,LES,S0,51,Combined
1585,-11.473819733573889,LES,S0,52,Combined
1586,-11.22946238223334,LES,S0,53,Combined
1587,-12.081832417471627,LES,S0,54,Combined
1588,-12.569356711577433,LES,S0,55,Combined
1589,-12.870038091044202,LES,S0,56,Combined
1590,-11.93629671084699,LES,S0,57,Combined
1591,-11.984568777510843,LES,S0,58,Combined
1592,-11.471507355916252,LES,S0,59,Combined
1593,1.996034929304097,SHM,33,1,body
1594,1.0939822468997986,SHM,33,2,body
1595,0.38448680422672743,SHM,33,3,body
1596,0.1250459696463574,SHM,33,4,body
1597,0.08699058650269945,SHM,33,5,body
1598,-0.3338956580399101,SHM,33,6,body
1599,-0.7205651380952646,SHM,33,7,body
1600,-2.079235574830433,SHM,33,8,body
1601,-2.385404060912609,SHM,33,9,body
1602,-3.2560084341942006,SHM,33,10,body
1603,-4.266480113503111,SHM,33,11,body
1604,-4.962671634348935,SHM,33,12,body
1605,-5.861187184776662,SHM,33,13,body
1606,-6.046562104380882,SHM,33,14,body
1607,-6.206812620157848,SHM,33,15,body
1608,-6.262843339896331,SHM,33,16,body
1609,-6.389637581139853,SHM,33,17,body
1610,-6.772150391246128,SHM,33,18,body
1611,-6.561270411325567,SHM,33,19,body
1612,-7.2106329175531165,SHM,33,20,body
1613,-7.217383550612571,SHM,33,21,body
1614,-7.609973549241066,SHM,33,22,body
1615,-8.262735137324723,SHM,33,23,body
1616,-7.923688979050097,SHM,33,24,body
1617,-8.877173040034915,SHM,33,25,body
1618,-8.79487109210705,SHM,33,26,body
1619,-8.713870985510539,SHM,33,27,body
1620,-9.161680024209234,SHM,33,28,body
1621,-8.995939038981094,SHM,33,29,body
1622,-8.61824787798093,SHM,33,30,body
1623,-9.373078168160799,SHM,33,31,body
1624,-9.338817465858002,SHM,33,32,body
1625,-8.56752875599378,SHM,33,33,body
1626,-9.76950747528667,SHM,33,34,body
1627,-9.462902093325438,SHM,33,35,body
1628,-9.078997899192562,SHM,33,36,body
1629,-9.527803096702485,SHM,33,37,body
1630,-9.61097164562089,SHM,33,38,body
1631,-9.828702748794603,SHM,33,39,body
1632,-10.132579602069443,SHM,33,40,body
1633,-10.143166097033125,SHM,33,41,body
1634,-10.26472711870667,SHM,33,42,body
1635,-10.262486261297456,SHM,33,43,body
1636,-10.351634822139514,SHM,33,44,body
1637,-10.293777019462324,SHM,33,45,body
1638,-10.093736339401563,SHM,33,46,body
1639,-10.132190376580844,SHM,33,47,body
1640,-10.500345218581066,SHM,33,48,body
1641,-10.615568602064705,SHM,33,49,body
1642,-10.059015227614154,SHM,33,50,body
1643,-10.440519485067988,SHM,33,51,body
1644,-9.997662499447227,SHM,33,52,body
1645,-10.74732965225018,SHM,33,53,body
1646,-10.849576983258997,SHM,33,54,body
1647,-10.16411759752594,SHM,33,55,body
1648,-10.259152708941778,SHM,33,56,body
1649,-10.031625945710495,SHM,33,57,body
1650,-10.913843738749971,SHM,33,58,body
1651,-10.876980426464057,SHM,33,59,body
1652,0.8173332156437266,SHM,33,1,head
1653,-0.822314240863019,SHM,33,2,head
1654,-2.27162393465312,SHM,33,3,head
1655,-2.5035257189650535,SHM,33,4,head
1656,-3.0483788353268375,SHM,33,5,head
1657,-2.9090790247306355,SHM,33,6,head
1658,-2.5317277342746123,SHM,33,7,head
1659,-2.6887037942574064,SHM,33,8,head
1660,-3.172315631642848,SHM,33,9,head
1661,-3.5017045426540094,SHM,33,10,head
1662,-3.9273947514932583,SHM,33,11,head
1663,-4.376130912583795,SHM,33,12,head
1664,-4.803661207050946,SHM,33,13,head
1665,-5.179122935132472,SHM,33,14,head
1666,-5.468712451261719,SHM,33,15,head
1667,-5.924519394469567,SHM,33,16,head
1668,-6.3593927098923935,SHM,33,17,head
1669,-6.6840870682409586,SHM,33,18,head
1670,-7.011422916159368,SHM,33,19,head
1671,-6.8274709446014645,SHM,33,20,head
1672,-6.775211879674328,SHM,33,21,head
1673,-7.23556512920135,SHM,33,22,head
1674,-6.98963034546055,SHM,33,23,head
1675,-6.912913737452954,SHM,33,24,head
1676,-7.244248933898809,SHM,33,25,head
1677,-7.329069393339512,SHM,33,26,head
1678,-7.313898417773243,SHM,33,27,head
1679,-7.299374192086401,SHM,33,28,head
1680,-7.35101103451596,SHM,33,29,head
1681,-7.495898189937173,SHM,33,30,head
1682,-7.669106117197472,SHM,33,31,head
1683,-7.857303042895369,SHM,33,32,head
1684,-8.041572353720039,SHM,33,33,head
1685,-8.108006925996442,SHM,33,34,head
1686,-8.148116008600892,SHM,33,35,head
1687,-8.146195126967203,SHM,33,36,head
1688,-8.136702364889288,SHM,33,37,head
1689,-8.257322816044828,SHM,33,38,head
1690,-8.25315610406374,SHM,33,39,head
1691,-8.222228821762075,SHM,33,40,head
1692,-8.21875002984689,SHM,33,41,head
1693,-8.202855533611265,SHM,33,42,head
1694,-8.254629030573629,SHM,33,43,head
1695,-8.269148866746736,SHM,33,44,head
1696,-8.29373115074467,SHM,33,45,head
1697,-8.350561011934763,SHM,33,46,head
1698,-8.399043168096716,SHM,33,47,head
1699,-8.442852035020021,SHM,33,48,head
1700,-8.470501963622697,SHM,33,49,head
1701,-8.508747645261222,SHM,33,50,head
1702,-8.518187452336644,SHM,33,51,head
1703,-8.51220327593352,SHM,33,52,head
1704,-8.530267591260845,SHM,33,53,head
1705,-8.526352265431514,SHM,33,54,head
1706,-8.5196536716068,SHM,33,55,head
1707,-8.542342297282564,SHM,33,56,head
1708,-8.548172432077735,SHM,33,57,head
1709,-8.570817885263278,SHM,33,58,head
1710,-8.653741438619184,SHM,33,59,head
1711,2.0106162772484324,SHM,33,1,Combined
1712,1.1110425495351062,SHM,33,2,Combined
1713,0.3733517848020829,SHM,33,3,Combined
1714,0.11867994163308968,SHM,33,4,Combined
1715,0.1132587471386998,SHM,33,5,Combined
1716,-0.21509848734803044,SHM,33,6,Combined
1717,-0.40623595420320724,SHM,33,7,Combined
1718,-0.916106314399862,SHM,33,8,Combined
1719,-2.145378988943927,SHM,33,9,Combined
1720,-1.8219955372983816,SHM,33,10,Combined
1721,-2.6141295130659175,SHM,33,11,Combined
1722,-3.213198366856045,SHM,33,12,Combined
1723,-3.359532730593809,SHM,33,13,Combined
1724,-3.5431788114135614,SHM,33,14,Combined
1725,-4.259649709038218,SHM,33,15,Combined
1726,-4.278445035896701,SHM,33,16,Combined
1727,-4.380970774479686,SHM,33,17,Combined
1728,-4.697850036708751,SHM,33,18,Combined
1729,-5.112874690734217,SHM,33,19,Combined
1730,-5.439565889912473,SHM,33,20,Combined
1731,-5.093551825976708,SHM,33,21,Combined
1732,-5.897886467688877,SHM,33,22,Combined
1733,-5.994864826387604,SHM,33,23,Combined
1734,-6.033275994632574,SHM,33,24,Combined
1735,-6.390644879942478,SHM,33,25,Combined
1736,-6.301863319739296,SHM,33,26,Combined
1737,-6.4875207723013295,SHM,33,27,Combined
1738,-6.604847965249892,SHM,33,28,Combined
1739,-6.87236474294825,SHM,33,29,Combined
1740,-7.187971400173645,SHM,33,30,Combined
1741,-6.685831063672063,SHM,33,31,Combined
1742,-7.616561786119075,SHM,33,32,Combined
1743,-7.1887705176455325,SHM,33,33,Combined
1744,-7.278344030438295,SHM,33,34,Combined
1745,-8.387821368132874,SHM,33,35,Combined
1746,-7.9273267716231395,SHM,33,36,Combined
1747,-8.544055215655025,SHM,33,37,Combined
1748,-8.189429535191955,SHM,33,38,Combined
1749,-8.193637016604445,SHM,33,39,Combined
1750,-8.500280884860363,SHM,33,40,Combined
1751,-8.624952559400997,SHM,33,41,Combined
1752,-8.626996135091414,SHM,33,42,Combined
1753,-9.090144647277791,SHM,33,43,Combined
1754,-8.936763793767796,SHM,33,44,Combined
1755,-8.913366943693969,SHM,33,45,Combined
1756,-9.16429419929478,SHM,33,46,Combined
1757,-9.182623713040936,SHM,33,47,Combined
1758,-9.15290742248923,SHM,33,48,Combined
1759,-9.32835922101571,SHM,33,49,Combined
1760,-9.341752091342585,SHM,33,50,Combined
1761,-8.773299354223917,SHM,33,51,Combined
1762,-9.796510680253899,SHM,33,52,Combined
1763,-9.68478475973456,SHM,33,53,Combined
1764,-9.604114850068129,SHM,33,54,Combined
1765,-9.505321714354995,SHM,33,55,Combined
1766,-9.888266838005366,SHM,33,56,Combined
1767,-9.955057746066814,SHM,33,57,Combined
1768,-9.592760355344105,SHM,33,58,Combined
1769,-9.215768978477906,SHM,33,59,Combined
1770,2.6786079093546498,LES,08,1,body
1771,0.3776057093190194,LES,08,2,body
1772,-0.5688632065126789,LES,08,3,body
1773,-1.0638284989532159,LES,08,4,body
1774,-1.6055759073667981,LES,08,5,body
1775,-2.107601836311049,LES,08,6,body
1776,-2.779738376540025,LES,08,7,body
1777,-3.6375205046607704,LES,08,8,body
1778,-3.929119149379091,LES,08,9,body
1779,-4.558172820508207,LES,08,10,body
1780,-5.805015681463586,LES,08,11,body
1781,-6.89101223059143,LES,08,12,body
1782,-8.613831403734066,LES,08,13,body
1783,-9.488034152476542,LES,08,14,body
1784,-9.065822545358715,LES,08,15,body
1785,-9.403385248145213,LES,08,16,body
1786,-10.232060884107726,LES,08,17,body
1787,-11.022558154282875,LES,08,18,body
1788,-10.29849325992147,LES,08,19,body
1789,-10.924437374663555,LES,08,20,body
1790,-12.516395242368825,LES,08,21,body
1791,-11.945692882169629,LES,08,22,body
1792,-13.120983553548756,LES,08,23,body
1793,-12.296175297732814,LES,08,24,body
1794,-13.446509549900982,LES,08,25,body
1795,-13.222940497124693,LES,08,26,body
1796,-12.988852569501974,LES,08,27,body
1797,-14.111206543047524,LES,08,28,body
1798,-14.492757184362116,LES,08,29,body
1799,-14.497262801140092,LES,08,30,body
1800,-14.138359574085618,LES,08,31,body
1801,-14.852948662807256,LES,08,32,body
1802,-14.448317081978468,LES,08,33,body
1803,-16.400780643191283,LES,08,34,body
1804,-14.4424046710605,LES,08,35,body
1805,-14.275589576137792,LES,08,36,body
1806,-15.069947066152153,LES,08,37,body
1807,-14.506066290958499,LES,08,38,body
1808,-16.01184764604708,LES,08,39,body
1809,-16.185134576434358,LES,08,40,body
1810,-14.748374683758653,LES,08,41,body
1811,-14.785161750697393,LES,08,42,body
1812,-16.040897935914373,LES,08,43,body
1813,-15.030498841394081,LES,08,44,body
1814,-14.790818363588201,LES,08,45,body
1815,-16.252778254580576,LES,08,46,body
1816,-15.954306815961974,LES,08,47,body
1817,-15.41329560369508,LES,08,48,body
1818,-18.29082249145928,LES,08,49,body
1819,-16.25589725371116,LES,08,50,body
1820,-17.772832904400076,LES,08,51,body
1821,-16.85821243076026,LES,08,52,body
1822,-16.949458783934578,LES,08,53,body
1823,-17.457952343803704,LES,08,54,body
1824,-17.05400082519136,LES,08,55,body
1825,-15.99533525298225,LES,08,56,body
1826,-15.599861820016802,LES,08,57,body
1827,-15.960901250679147,LES,08,58,body
1828,-18.314941442820665,LES,08,59,body
1829,0.6831536463091085,LES,08,1,head
1830,-0.6947894041494231,LES,08,2,head
1831,-1.0853680821751905,LES,08,3,head
1832,-3.1134798841350353,LES,08,4,head
1833,-3.9469602038727207,LES,08,5,head
1834,-4.216905466334759,LES,08,6,head
1835,-4.304629401531788,LES,08,7,head
1836,-5.020144007531698,LES,08,8,head
1837,-5.4229606051590835,LES,08,9,head
1838,-6.057900153273976,LES,08,10,head
1839,-7.094281123572222,LES,08,11,head
1840,-7.897305859687674,LES,08,12,head
1841,-8.908851508972297,LES,08,13,head
1842,-8.332262661974339,LES,08,14,head
1843,-8.340636039614434,LES,08,15,head
1844,-9.340126579657257,LES,08,16,head
1845,-9.433401008168097,LES,08,17,head
1846,-9.882850105335297,LES,08,18,head
1847,-10.716382794582623,LES,08,19,head
1848,-11.237244389606316,LES,08,20,head
1849,-11.977014192235782,LES,08,21,head
1850,-10.911567007323432,LES,08,22,head
1851,-11.079400152221938,LES,08,23,head
1852,-10.560413244481524,LES,08,24,head
1853,-12.003496501927605,LES,08,25,head
1854,-13.48336538808375,LES,08,26,head
1855,-12.873218361720301,LES,08,27,head
1856,-12.61897901587472,LES,08,28,head
1857,-11.732116601405895,LES,08,29,head
1858,-11.70563524438795,LES,08,30,head
1859,-13.328180239658792,LES,08,31,head
1860,-13.488520924443336,LES,08,32,head
1861,-14.001580482923048,LES,08,33,head
1862,-13.101083731317114,LES,08,34,head
1863,-13.535046192867549,LES,08,35,head
1864,-13.97299681779527,LES,08,36,head
1865,-13.211684676783312,LES,08,37,head
1866,-12.908915544187437,LES,08,38,head
1867,-13.55055190107931,LES,08,39,head
1868,-13.816774005825673,LES,08,40,head
1869,-12.022555723222537,LES,08,41,head
1870,-13.626778494695344,LES,08,42,head
1871,-13.655751800719273,LES,08,43,head
1872,-13.820209159117852,LES,08,44,head
1873,-13.802186329469352,LES,08,45,head
1874,-13.90326327532544,LES,08,46,head
1875,-13.016614631084071,LES,08,47,head
1876,-13.49008996424411,LES,08,48,head
1877,-13.014492713466558,LES,08,49,head
1878,-14.606744106260594,LES,08,50,head
1879,-15.088689869782362,LES,08,51,head
1880,-13.188309590381913,LES,08,52,head
1881,-13.361824741901096,LES,08,53,head
1882,-15.167729172216339,LES,08,54,head
1883,-15.229026875488394,LES,08,55,head
1884,-15.377351078478473,LES,08,56,head
1885,-15.311821255223812,LES,08,57,head
1886,-13.53720526730562,LES,08,58,head
1887,-15.696745987067304,LES,08,59,head
1888,2.681715990313382,LES,08,1,Combined
1889,0.39441583790865864,LES,08,2,Combined
1890,-0.5422222212907152,LES,08,3,Combined
1891,-1.0548124124923814,LES,08,4,Combined
1892,-1.5889696002534257,LES,08,5,Combined
1893,-2.1134078699395027,LES,08,6,Combined
1894,-2.1578260227262427,LES,08,7,Combined
1895,-2.7427229035491787,LES,08,8,Combined
1896,-3.6515461271262164,LES,08,9,Combined
1897,-3.7088911411061365,LES,08,10,Combined
1898,-3.6402124724401608,LES,08,11,Combined
1899,-3.76629359962167,LES,08,12,Combined
1900,-5.907471897105131,LES,08,13,Combined
1901,-4.824561145225097,LES,08,14,Combined
1902,-5.73649633594338,LES,08,15,Combined
1903,-6.287056415264577,LES,08,16,Combined
1904,-6.490512196937394,LES,08,17,Combined
1905,-6.345225167148128,LES,08,18,Combined
1906,-6.533721196899941,LES,08,19,Combined
1907,-6.786476189903178,LES,08,20,Combined
1908,-7.44231441021596,LES,08,21,Combined
1909,-8.807043573965345,LES,08,22,Combined
1910,-8.424435950039587,LES,08,23,Combined
1911,-11.463455878815306,LES,08,24,Combined
1912,-9.73066353933638,LES,08,25,Combined
1913,-7.51699750589427,LES,08,26,Combined
1914,-10.480664401047033,LES,08,27,Combined
1915,-8.718764076429245,LES,08,28,Combined
1916,-10.389190094974946,LES,08,29,Combined
1917,-12.013389876276669,LES,08,30,Combined
1918,-12.282167000015598,LES,08,31,Combined
1919,-11.808684281926771,LES,08,32,Combined
1920,-12.674116714188704,LES,08,33,Combined
1921,-12.131328786477154,LES,08,34,Combined
1922,-8.825336700573589,LES,08,35,Combined
1923,-10.03150922939204,LES,08,36,Combined
1924,-9.445148716503398,LES,08,37,Combined
1925,-12.203841437314617,LES,08,38,Combined
1926,-9.131727576592898,LES,08,39,Combined
1927,-12.721618644958998,LES,08,40,Combined
1928,-14.729689368752618,LES,08,41,Combined
1929,-13.285993788051403,LES,08,42,Combined
1930,-13.07308790940687,LES,08,43,Combined
1931,-9.484437950967406,LES,08,44,Combined
1932,-12.73371016353051,LES,08,45,Combined
1933,-12.964316977929691,LES,08,46,Combined
1934,-14.507640627845255,LES,08,47,Combined
1935,-14.233739617183124,LES,08,48,Combined
1936,-15.084915713122687,LES,08,49,Combined
1937,-14.203494064901022,LES,08,50,Combined
1938,-14.25249525331095,LES,08,51,Combined
1939,-15.197087539312689,LES,08,52,Combined
1940,-14.673690001747334,LES,08,53,Combined
1941,-10.770245532316736,LES,08,54,Combined
1942,-11.690943166772175,LES,08,55,Combined
1943,-14.805818724322904,LES,08,56,Combined
1944,-15.059130184678896,LES,08,57,Combined
1945,-13.323094591931705,LES,08,58,Combined
1946,-14.87967106060995,LES,08,59,Combined
1947,1.7342927712082958,LES,S0,1,body
1948,1.1147038891599834,LES,S0,2,body
1949,-0.5874339023333551,LES,S0,3,body
1950,-1.1150176823798308,LES,S0,4,body
1951,-0.6475284784095701,LES,S0,5,body
1952,-1.0896803780563669,LES,S0,6,body
1953,-1.4723621517702123,LES,S0,7,body
1954,-2.1763686181710162,LES,S0,8,body
1955,-3.1630776749257583,LES,S0,9,body
1956,-4.565355816425744,LES,S0,10,body
1957,-5.460989321245473,LES,S0,11,body
1958,-5.22298912625773,LES,S0,12,body
1959,-6.694096841012354,LES,S0,13,body
1960,-7.453207860174746,LES,S0,14,body
1961,-7.973228754014591,LES,S0,15,body
1962,-8.796730847778408,LES,S0,16,body
1963,-10.79820256395056,LES,S0,17,body
1964,-11.983980200708393,LES,S0,18,body
1965,-8.786380750041745,LES,S0,19,body
1966,-10.86532264263794,LES,S0,20,body
1967,-10.47525666354582,LES,S0,21,body
1968,-11.919844439079217,LES,S0,22,body
1969,-12.129034798847012,LES,S0,23,body
1970,-12.128787017098496,LES,S0,24,body
1971,-13.222038251793572,LES,S0,25,body
1972,-11.106708887262903,LES,S0,26,body
1973,-13.155406928819824,LES,S0,27,body
1974,-13.38032023533632,LES,S0,28,body
1975,-11.977802753166,LES,S0,29,body
1976,-11.610909332032158,LES,S0,30,body
1977,-12.159066326892924,LES,S0,31,body
1978,-14.638013489612439,LES,S0,32,body
1979,-11.255614462551796,LES,S0,33,body
1980,-12.97745900285586,LES,S0,34,body
1981,-13.702913224967906,LES,S0,35,body
1982,-15.187395167058488,LES,S0,36,body
1983,-12.729877869031236,LES,S0,37,body
1984,-14.432723454845156,LES,S0,38,body
1985,-13.615512193917164,LES,S0,39,body
1986,-13.299786310571609,LES,S0,40,body
1987,-15.208181710022048,LES,S0,41,body
1988,-15.074681679327716,LES,S0,42,body
1989,-13.399593864293914,LES,S0,43,body
1990,-14.53789207116018,LES,S0,44,body
1991,-15.424862481179542,LES,S0,45,body
1992,-14.810489571941106,LES,S0,46,body
1993,-14.177147804168715,LES,S0,47,body
1994,-15.910088797048179,LES,S0,48,body
1995,-15.735754195072778,LES,S0,49,body
1996,-15.5379830815463,LES,S0,50,body
1997,-16.69197024370159,LES,S0,51,body
1998,-17.520914400098576,LES,S0,52,body
1999,-15.667195513681602,LES,S0,53,body
2000,-16.694916819741596,LES,S0,54,body
2001,-16.258150382435716,LES,S0,55,body
2002,-15.904774322370487,LES,S0,56,body
2003,-16.70682096466383,LES,S0,57,body
2004,-17.960517888479842,LES,S0,58,body
2005,-17.647418348973268,LES,S0,59,body
2006,0.8797066573095377,LES,S0,1,head
2007,-0.24423432531570294,LES,S0,2,head
2008,-1.9930658512497959,LES,S0,3,head
2009,-3.317377938785595,LES,S0,4,head
2010,-4.511267397234281,LES,S0,5,head
2011,-3.8906226756563105,LES,S0,6,head
2012,-5.251072805686271,LES,S0,7,head
2013,-4.404017402159455,LES,S0,8,head
2014,-6.291190550600463,LES,S0,9,head
2015,-6.8932682040519815,LES,S0,10,head
2016,-8.426176521590511,LES,S0,11,head
2017,-9.218741586121626,LES,S0,12,head
2018,-7.899409886568236,LES,S0,13,head
2019,-9.299355873198598,LES,S0,14,head
2020,-8.70346074547959,LES,S0,15,head
2021,-9.22191153323057,LES,S0,16,head
2022,-10.391178126147379,LES,S0,17,head
2023,-11.878749126988582,LES,S0,18,head
2024,-12.159820172396248,LES,S0,19,head
2025,-11.947432832136137,LES,S0,20,head
2026,-10.932385688507981,LES,S0,21,head
2027,-11.107461732011314,LES,S0,22,head
2028,-12.094019928720888,LES,S0,23,head
2029,-12.12982528116902,LES,S0,24,head
2030,-14.631162608448857,LES,S0,25,head
2031,-14.635080531064348,LES,S0,26,head
2032,-12.634178195115233,LES,S0,27,head
2033,-13.001477106614919,LES,S0,28,head
2034,-14.392670045937251,LES,S0,29,head
2035,-14.733079629455089,LES,S0,30,head
2036,-13.135715631411031,LES,S0,31,head
2037,-13.48690279221712,LES,S0,32,head
2038,-13.34679360226857,LES,S0,33,head
2039,-13.312723261004113,LES,S0,34,head
2040,-15.040064137375898,LES,S0,35,head
2041,-14.790500117122876,LES,S0,36,head
2042,-13.752248854083092,LES,S0,37,head
